loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8
0.207620, 0.978378, 0.978715, 0.977122, 0.975925, 0.978715, 117.48 M Ops, 10.05 M Ops, 3.97 M Ops, 4.0721 M, 0.3437 %, 27.32 uJ, 1.000000, 0.942857, 0.977273, 0.977273, 1.000000, 1.000000, 1.000000, 0.980000, 0.931035
