epoch,train_loss,train_ce,train_mse,val_loss,val_ce,val_mse,val_tot_acc,val_acc,val_f1,val_pre
0,3.256641,3.256641,1.000000,3.257729,3.257729,0.000000,0.034118,0.033836,0.004684,0.005741
1,3.232009,3.232009,1.000000,3.253468,3.253468,0.000000,0.037647,0.038462,0.002794,0.001450
2,3.185141,3.185141,1.000000,3.244255,3.244255,0.000000,0.038824,0.039744,0.005069,0.011072
3,3.132012,3.132012,1.000000,3.235104,3.235104,0.000000,0.056471,0.057036,0.023704,0.032229
4,3.070077,3.070077,1.000000,3.220770,3.220770,0.000000,0.065882,0.068068,0.018199,0.019822
5,2.998099,2.998099,1.000000,3.194583,3.194583,0.000000,0.069412,0.072573,0.014484,0.063425
6,2.909844,2.909844,1.000000,3.152994,3.152994,0.000000,0.077647,0.080335,0.020356,0.066157
7,2.802023,2.802023,1.000000,3.096418,3.096418,0.000000,0.089412,0.090721,0.030297,0.076011
8,2.674998,2.674998,1.000000,3.033533,3.033533,0.000000,0.110588,0.109763,0.051936,0.067069
9,2.529336,2.529336,1.000000,2.971120,2.971120,0.000000,0.122353,0.120897,0.059545,0.105107
10,2.375112,2.375112,1.000000,2.907508,2.907508,0.000000,0.156471,0.150394,0.080983,0.189781
11,2.224186,2.224186,1.000000,2.846238,2.846238,0.000000,0.191765,0.187436,0.122803,0.219463
12,2.074852,2.074852,1.000000,2.780120,2.780120,0.000000,0.218824,0.214788,0.150039,0.203619
13,1.925485,1.925485,1.000000,2.787836,2.787836,0.000000,0.207059,0.200974,0.142095,0.268379
14,1.783429,1.783429,1.000000,2.710576,2.710576,0.000000,0.223529,0.219232,0.156944,0.275608
15,1.623223,1.623223,1.000000,2.644128,2.644128,0.000000,0.278824,0.281165,0.210397,0.243548
16,1.478570,1.478570,1.000000,2.591581,2.591581,0.000000,0.307059,0.314107,0.251623,0.312728
17,1.341958,1.341958,1.000000,2.598738,2.598738,0.000000,0.315294,0.321479,0.266466,0.381763
18,1.214931,1.214931,1.000000,2.609706,2.609706,0.000000,0.276471,0.281349,0.235323,0.371900
19,1.104888,1.104888,1.000000,2.552137,2.552137,0.000000,0.314118,0.314454,0.262375,0.511662
20,1.012900,1.012900,1.000000,2.484212,2.484212,0.000000,0.341176,0.340470,0.288910,0.429280
21,0.937714,0.937714,1.000000,2.440864,2.440864,0.000000,0.351765,0.352421,0.309867,0.401837
22,0.874146,0.874146,1.000000,2.405186,2.405186,0.000000,0.404706,0.398984,0.380407,0.472316
23,0.821663,0.821663,1.000000,2.409153,2.409153,0.000000,0.381176,0.382191,0.355470,0.457652
24,0.786014,0.786014,1.000000,2.378626,2.378626,0.000000,0.412941,0.407768,0.384425,0.463291
25,0.759465,0.759465,1.000000,2.374356,2.374356,0.000000,0.417647,0.411119,0.385897,0.446386
26,0.739479,0.739479,1.000000,2.379216,2.379216,0.000000,0.412941,0.409954,0.387090,0.459964
27,0.724656,0.724656,1.000000,2.373122,2.373122,0.000000,0.417647,0.411885,0.387416,0.441459
28,0.713197,0.713197,1.000000,2.381288,2.381288,0.000000,0.415294,0.411664,0.389963,0.452026
29,0.704274,0.704274,1.000000,2.379693,2.379693,0.000000,0.417647,0.413055,0.391791,0.450209
30,0.697158,0.697158,1.000000,2.383925,2.383925,0.000000,0.415294,0.411122,0.388794,0.442084
31,0.691412,0.691412,1.000000,2.387238,2.387238,0.000000,0.414118,0.409624,0.387808,0.441258
32,0.686642,0.686642,1.000000,2.390943,2.390943,0.000000,0.415294,0.410682,0.389012,0.438756
33,0.682681,0.682681,1.000000,2.393705,2.393705,0.000000,0.414118,0.410053,0.389845,0.443291
34,0.679573,0.679573,1.000000,2.395550,2.395550,0.000000,0.414118,0.409973,0.388765,0.441280
35,0.676803,0.676803,1.000000,2.398852,2.398852,0.000000,0.418824,0.414467,0.392783,0.445668
36,0.674661,0.674661,1.000000,2.401656,2.401656,0.000000,0.414118,0.409326,0.388030,0.438438
37,0.672774,0.672774,1.000000,2.403932,2.403932,0.000000,0.416471,0.411836,0.390371,0.443505
38,0.671184,0.671184,1.000000,2.406265,2.406265,0.000000,0.421176,0.417361,0.395772,0.440241
39,0.669917,0.669917,1.000000,2.407707,2.407707,0.000000,0.422353,0.417623,0.395869,0.445942
40,0.668853,0.668853,1.000000,2.409076,2.409076,0.000000,0.425882,0.421642,0.398918,0.443679
41,0.667990,0.667990,1.000000,2.409895,2.409895,0.000000,0.417647,0.413319,0.390895,0.438769
42,0.667277,0.667277,1.000000,2.411056,2.411056,0.000000,0.416471,0.412927,0.391677,0.437608
43,0.666746,0.666746,1.000000,2.411145,2.411145,0.000000,0.418824,0.415775,0.394494,0.440190
44,0.666391,0.666391,1.000000,2.411944,2.411944,0.000000,0.418824,0.414825,0.393555,0.441355
45,0.666072,0.666072,1.000000,2.412157,2.412157,0.000000,0.418824,0.414521,0.393294,0.439250
46,0.665871,0.665871,1.000000,2.412742,2.412742,0.000000,0.422353,0.418362,0.395744,0.440301
47,0.665722,0.665722,1.000000,2.413266,2.413266,0.000000,0.423529,0.420364,0.398892,0.442913
48,0.665637,0.665637,1.000000,2.412985,2.412985,0.000000,0.418824,0.415842,0.394278,0.439136
49,0.665613,0.665613,1.000000,2.413043,2.413043,0.000000,0.421176,0.418370,0.396613,0.440942
