loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8, acc9, acc10, acc11, acc12, acc13, acc14, acc15, acc16, acc17, acc18, acc19, acc20, acc21, acc22, acc23, acc24, acc25
2.413043, 0.421176, 0.418370, 0.396613, 0.440942, 0.418370, 4345.55 M Ops, 344.77 M Ops, 31.33 M Ops, 3.1816 M, 0.4262 %, 454.43 uJ, 0.361111, 0.615385, 0.240000, 0.162162, 0.600000, 0.257143, 0.379310, 0.333333, 0.250000, 0.612903, 0.090909, 0.558824, 0.483871, 0.470588, 0.651163, 0.187500, 0.351351, 0.461538, 0.968750, 0.413793, 0.465116, 0.529412, 0.800000, 0.448276, 0.000000, 0.185185
