step,mae,mse
0,0.147197,0.053331
1,0.172321,0.073375
2,0.194303,0.093860
3,0.212859,0.112373
4,0.228724,0.130301
5,0.241473,0.145704
6,0.253964,0.162041
7,0.264668,0.177072
8,0.275651,0.192116
9,0.285560,0.206414
10,0.295900,0.220492
11,0.304975,0.233973
12,0.314921,0.248527
13,0.321903,0.259100
14,0.329206,0.270907
15,0.334757,0.281701
16,0.339195,0.291502
17,0.342698,0.298533
18,0.345082,0.305111
19,0.348015,0.311303
20,0.351578,0.317876
21,0.358641,0.327425
22,0.359910,0.331307
23,0.361189,0.335151
24,0.363022,0.338553
25,0.364548,0.341659
26,0.363134,0.341350
27,0.366928,0.346201
28,0.363625,0.345833
29,0.365143,0.347925
30,0.364721,0.349865
31,0.361129,0.346072
32,0.363866,0.350973
33,0.361887,0.350480
34,0.362744,0.350648
35,0.360436,0.348594
36,0.361933,0.349550
37,0.362408,0.349733
38,0.364887,0.351846
39,0.365382,0.352370
40,0.364754,0.351436
41,0.366359,0.352749
42,0.365516,0.353569
43,0.367808,0.353513
44,0.367048,0.353133
45,0.368399,0.356531
46,0.370546,0.358541
47,0.366077,0.353426
48,0.366935,0.351613
49,0.365860,0.352521
50,0.366456,0.353162
51,0.367545,0.352975
52,0.366414,0.353077
53,0.364453,0.354109
54,0.365484,0.351814
55,0.367058,0.355094
56,0.364862,0.355086
57,0.363783,0.353300
58,0.363305,0.352752
59,0.364288,0.352869
60,0.363312,0.354159
61,0.363214,0.355028
62,0.364602,0.357646
63,0.364597,0.355953
64,0.364407,0.355683
65,0.364635,0.355006
66,0.364692,0.354635
67,0.366100,0.356130
68,0.366229,0.355689
69,0.365463,0.351276
70,0.365724,0.353140
71,0.364355,0.352902
72,0.364405,0.351727
73,0.363613,0.348581
74,0.364717,0.350385
75,0.366081,0.350571
76,0.366909,0.349873
77,0.366594,0.350363
78,0.365088,0.347010
79,0.364832,0.345625
80,0.363238,0.344914
81,0.363961,0.345170
82,0.362865,0.343658
83,0.362392,0.343015
84,0.362277,0.344356
85,0.362198,0.342937
86,0.361566,0.344678
87,0.360235,0.341871
88,0.361952,0.341696
89,0.358396,0.339175
90,0.357902,0.339819
91,0.358811,0.339141
92,0.357660,0.337927
93,0.356304,0.335896
94,0.355797,0.339523
95,0.355389,0.336721
96,0.357061,0.340960
97,0.362864,0.349823
98,0.366975,0.354779
99,0.369975,0.359107
100,0.373835,0.366683
101,0.376749,0.370974
102,0.380009,0.377472
103,0.382334,0.380957
104,0.384984,0.385227
105,0.386745,0.390373
106,0.389406,0.391490
107,0.391504,0.396367
108,0.392878,0.400961
109,0.393776,0.402518
110,0.397247,0.409822
111,0.397866,0.413128
112,0.400454,0.421015
113,0.400292,0.424498
114,0.402522,0.428899
115,0.405122,0.434489
116,0.401402,0.429103
117,0.402493,0.432661
118,0.404660,0.437181
119,0.403328,0.435886
120,0.404279,0.440241
121,0.403801,0.442411
122,0.404237,0.442350
123,0.403426,0.443244
124,0.402959,0.439363
125,0.404813,0.444739
126,0.403874,0.444935
127,0.402747,0.439128
128,0.404829,0.443294
129,0.404012,0.443195
130,0.403470,0.439521
131,0.403609,0.441740
132,0.401770,0.435258
133,0.402550,0.435953
134,0.404008,0.435405
135,0.401733,0.432247
136,0.404294,0.434871
137,0.402843,0.430954
138,0.402911,0.433857
139,0.403477,0.436148
140,0.403333,0.432871
141,0.402351,0.430915
142,0.401191,0.429878
143,0.401822,0.430286
144,0.401409,0.432787
145,0.399855,0.427952
146,0.400963,0.432497
147,0.399504,0.430734
148,0.400023,0.431937
149,0.399170,0.431161
150,0.398686,0.430553
151,0.398569,0.430904
152,0.398864,0.431751
153,0.397638,0.429619
154,0.397708,0.427963
155,0.397322,0.425871
156,0.397264,0.425032
157,0.397415,0.424324
158,0.398995,0.427609
159,0.398708,0.426613
160,0.398207,0.428356
161,0.397773,0.426424
162,0.398847,0.427304
163,0.398890,0.428869
164,0.398912,0.430417
165,0.398121,0.430206
166,0.397804,0.427647
167,0.397489,0.426493
168,0.396548,0.427443
169,0.396243,0.424921
170,0.396171,0.424637
171,0.397505,0.426342
172,0.396728,0.423307
173,0.397949,0.421783
174,0.398211,0.420816
175,0.397804,0.420905
176,0.396821,0.416166
177,0.397658,0.417760
178,0.397309,0.416962
179,0.396150,0.414544
180,0.395830,0.414450
181,0.395353,0.416003
182,0.394072,0.409394
183,0.393458,0.409605
184,0.392939,0.407668
185,0.393071,0.406597
186,0.392020,0.406483
187,0.391371,0.406965
188,0.391267,0.405555
189,0.389672,0.402488
190,0.388216,0.398084
191,0.387682,0.394934
