loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.443018,0.482286,0.442372,35.22 M Ops,6.37 M Ops,2.45 M Ops,0.1322 M,0.4748 %,17.01 uJ,0.535862,0.471140,0.562872
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.442774,0.483088,0.442051,35.22 M Ops,6.58 M Ops,2.45 M Ops,0.1323 M,0.4251 %,17.20 uJ,0.536483,0.470095,0.562145
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.441750,0.479259,0.440972,35.22 M Ops,6.22 M Ops,2.45 M Ops,0.1322 M,0.4640 %,16.87 uJ,0.532426,0.469186,0.565616
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.439189,0.480465,0.438476,36.00 M Ops,1.62 M Ops,28.51 M Ops,0.1324 M,0.5083 %,132.62 uJ,0.532954,0.466396,0.564522
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.438316,0.477049,0.437533,36.00 M Ops,1.45 M Ops,28.51 M Ops,0.1324 M,0.5001 %,132.47 uJ,0.528217,0.464630,0.567618
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.438727,0.481634,0.437957,35.22 M Ops,1.32 M Ops,28.26 M Ops,0.1322 M,0.5285 %,131.16 uJ,0.533940,0.465518,0.563463
