shuffle_replay,snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
False,None,0.382845,0.359290,0.379577,140.97 M Ops,9.64 M Ops,39.94 M Ops,0.3256 M,0.4567 %,192.42 uJ,0.359290,0.379577,0.768939
shuffle_replay,snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
False,None,0.382845,0.359290,0.379577,140.97 M Ops,9.64 M Ops,39.94 M Ops,0.3256 M,0.4567 %,192.42 uJ,0.359290,0.379577,0.768939
