epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.972252,0.525804,0.892894,0.142754,1.196396,0.752020,0.888752,0.167995,1.144876,0.745642
1,0.911852,0.482347,0.859012,0.163499,1.144172,0.719639,0.849066,0.173163,1.087005,0.719125
2,0.886105,0.470183,0.831844,0.164610,1.110908,0.701214,0.819388,0.172469,1.065077,0.707200
3,0.866910,0.463595,0.806630,0.167754,1.088121,0.695214,0.785813,0.178382,1.050414,0.699603
4,0.849313,0.459097,0.780432,0.173015,1.070060,0.691723,0.756674,0.179956,1.042517,0.694653
5,0.833779,0.455652,0.756254,0.177161,1.048626,0.684589,0.728074,0.182038,1.034048,0.691198
6,0.820019,0.453039,0.733960,0.182000,1.043572,0.691967,0.703211,0.186244,1.029613,0.688234
7,0.808739,0.451088,0.715301,0.185143,1.028346,0.687292,0.682108,0.188287,1.029000,0.687515
