loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.378037, 0.363214, 0.378984, 0.671104, 288.81 M Ops, 17.46 M Ops, 188.27 M Ops, 0.4549 M, 0.4646 %, 881.77 uJ
