epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.442184,0.442184,1.000000,0.560079,0.560079,0.000000,0.000000,0.706531,0.560127
1,0.416912,0.416912,1.000000,0.548268,0.548268,0.000000,0.000000,0.682665,0.548256
2,0.409058,0.409058,1.000000,0.543729,0.543729,0.000000,0.000000,0.672436,0.543805
3,0.404097,0.404097,1.000000,0.540639,0.540639,0.000000,0.000000,0.665380,0.540649
4,0.400259,0.400259,1.000000,0.536803,0.536803,0.000000,0.000000,0.657845,0.536809
5,0.397138,0.397138,1.000000,0.539720,0.539720,0.000000,0.000000,0.662998,0.539763
6,0.394794,0.394794,1.000000,0.535101,0.535101,0.000000,0.000000,0.655423,0.535148
7,0.393030,0.393030,1.000000,0.535023,0.535023,0.000000,0.000000,0.654400,0.535076
8,0.391635,0.391635,1.000000,0.533832,0.533832,0.000000,0.000000,0.651705,0.533883
9,0.390514,0.390514,1.000000,0.535351,0.535351,0.000000,0.000000,0.655125,0.535399
10,0.389646,0.389646,1.000000,0.534335,0.534335,0.000000,0.000000,0.654201,0.534312
