loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8
0.195480, 0.983784, 0.985721, 0.984319, 0.983112, 0.985721, 208.84 M Ops, 22.76 M Ops, 3.23 M Ops, 8.3583 M, 0.3743 %, 35.32 uJ, 1.000000, 0.971429, 0.977273, 0.977273, 1.000000, 1.000000, 1.000000, 0.980000, 0.965517
