epoch,train_loss,train_ce,train_mse,val_loss,val_ce,val_mse,val_tot_acc,val_acc,val_f1,val_pre
0,2.309743,2.208688,1.010553,2.308926,2.222052,0.868741,0.056757,0.063645,0.043557,0.035329
1,1.873103,1.785972,0.871316,1.367906,1.295555,0.723510,0.827027,0.833838,0.786468,0.852643
2,1.214801,1.158348,0.564522,0.699856,0.658368,0.414874,0.932432,0.938671,0.929116,0.933641
3,0.841484,0.800014,0.414695,0.387379,0.353079,0.343008,0.959459,0.963477,0.958530,0.955256
4,0.680266,0.645352,0.349140,0.247183,0.214361,0.328224,0.972973,0.976234,0.973966,0.972341
5,0.597796,0.567947,0.298484,0.217056,0.188538,0.285177,0.983784,0.985064,0.983260,0.981854
6,0.558871,0.533220,0.256505,0.207432,0.179802,0.276302,0.983784,0.985721,0.984319,0.983112
7,0.540590,0.518286,0.223047,0.200047,0.175555,0.244921,0.983784,0.985064,0.983260,0.981854
8,0.528674,0.509788,0.188864,0.223960,0.200606,0.233542,0.986486,0.986327,0.984981,0.983989
9,0.522210,0.505714,0.164963,0.213320,0.192083,0.212362,0.986486,0.988896,0.986985,0.985253
10,0.516265,0.501800,0.144650,0.204350,0.183984,0.203662,0.978378,0.978059,0.976622,0.975862
11,0.511287,0.498331,0.129562,0.186893,0.166775,0.201171,0.983784,0.985064,0.983260,0.981854
12,0.507590,0.495924,0.116660,0.199909,0.180373,0.195356,0.983784,0.985064,0.983260,0.981854
13,0.504812,0.494385,0.104272,0.221694,0.202840,0.188542,0.981081,0.984459,0.982633,0.981136
14,0.502372,0.492650,0.097220,0.214193,0.194810,0.193826,0.983784,0.987633,0.985279,0.983200
15,0.500738,0.491809,0.089282,0.189361,0.170310,0.190510,0.986486,0.986327,0.984981,0.983989
16,0.498869,0.490457,0.084122,0.208823,0.190687,0.181351,0.983784,0.985721,0.984319,0.983112
17,0.496759,0.489190,0.075694,0.210773,0.193078,0.176955,0.986486,0.988896,0.986985,0.985253
18,0.495610,0.488604,0.070054,0.206031,0.188563,0.174676,0.983784,0.985721,0.984319,0.983112
19,0.494552,0.488048,0.065035,0.210266,0.193003,0.172639,0.983784,0.985721,0.984319,0.983112
20,0.493620,0.487730,0.058904,0.207350,0.190467,0.168827,0.983784,0.985721,0.984319,0.983112
21,0.492728,0.487407,0.053212,0.211120,0.194294,0.168260,0.983784,0.985721,0.984319,0.983112
22,0.492191,0.487233,0.049580,0.210026,0.193242,0.167840,0.983784,0.985721,0.984319,0.983112
23,0.491844,0.487084,0.047599,0.210062,0.193376,0.166857,0.983784,0.985721,0.984319,0.983112
24,0.491605,0.486996,0.046081,0.211085,0.194264,0.168208,0.983784,0.985721,0.984319,0.983112
25,0.491360,0.486918,0.044428,0.211160,0.194410,0.167500,0.983784,0.985721,0.984319,0.983112
26,0.491247,0.486875,0.043720,0.211817,0.195071,0.167461,0.983784,0.985721,0.984319,0.983112
27,0.491146,0.486853,0.042935,0.212444,0.195683,0.167614,0.983784,0.985721,0.984319,0.983112
28,0.491064,0.486830,0.042348,0.212440,0.195670,0.167702,0.983784,0.985721,0.984319,0.983112
29,0.491037,0.486830,0.042074,0.212257,0.195480,0.167769,0.983784,0.985721,0.984319,0.983112
