loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.291282, 0.292926, 0.341488, 9.04 M Ops, 1.35 M Ops, 0.83 M Ops, 0.0446 M, 0.3975 %, 5.06 uJ
loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.289190, 0.291077, 0.339928, 9.04 M Ops, 1.39 M Ops, 0.83 M Ops, 0.0446 M, 0.3952 %, 5.07 uJ
loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.290404, 0.291361, 0.340805, 9.04 M Ops, 1.42 M Ops, 0.82 M Ops, 0.0446 M, 0.3931 %, 5.06 uJ
