snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
None,0.430960,0.408659,0.429809,276.56 M Ops,21.16 M Ops,5.55 M Ops,1.1326 M,0.4105 %,44.56 uJ,0.558854,0.522800,0.738921
snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
None,0.432834,0.411469,0.431712,276.56 M Ops,19.99 M Ops,5.55 M Ops,1.1326 M,0.4080 %,43.51 uJ,0.560774,0.523227,0.737126
snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
None,0.433217,0.414913,0.432025,276.56 M Ops,18.39 M Ops,5.55 M Ops,1.1326 M,0.4037 %,42.08 uJ,0.566257,0.524161,0.734925
