epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.554435,0.380924,0.173511,0.125759,0.371222,0.305443,0.065779,0.170477,0.227869,0.305415
1,0.401522,0.342465,0.059056,0.201733,0.356536,0.303261,0.053275,0.231587,0.227536,0.303158
0,0.553419,0.380577,0.172842,0.123565,0.371893,0.305829,0.066064,0.170014,0.227867,0.305796
1,0.401739,0.342738,0.059000,0.202336,0.356532,0.302871,0.053661,0.232814,0.226749,0.302771
2,0.390641,0.339412,0.051229,0.249639,0.351475,0.301698,0.049777,0.266806,0.224488,0.301493
3,0.386646,0.337885,0.048761,0.272322,0.349801,0.300843,0.048957,0.279420,0.223266,0.300872
4,0.385062,0.337140,0.047922,0.279838,0.349798,0.301550,0.048248,0.282242,0.223071,0.301597
5,0.383936,0.336664,0.047272,0.281852,0.346281,0.298525,0.047756,0.284418,0.222544,0.298539
6,0.383167,0.336360,0.046808,0.282689,0.347701,0.300159,0.047543,0.285867,0.225243,0.300096
7,0.382778,0.336154,0.046625,0.282561,0.346764,0.299347,0.047417,0.285065,0.223714,0.299267
