epoch,train_loss,train_ce,train_rec,train_distill,train_consol,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.539556,0.333516,0.743840,0.198602,0.000001,0.610303,0.442744,0.835436,0.159205,0.442703,0.449814
1,0.425538,0.270938,0.877862,0.145821,0.000001,0.540114,0.398212,0.858830,0.133314,0.398342,0.423931
2,0.388656,0.252643,0.885290,0.127160,0.000001,0.509331,0.381681,0.856153,0.119088,0.381435,0.413554
3,0.367592,0.243271,0.876184,0.115559,0.000001,0.490353,0.373033,0.840697,0.108913,0.373088,0.408140
4,0.355147,0.237106,0.860928,0.109432,0.000001,0.484129,0.370152,0.821653,0.105760,0.370146,0.406717
5,0.347627,0.232378,0.844336,0.106806,0.000001,0.481635,0.368103,0.805827,0.105474,0.368156,0.405795
6,0.342248,0.228001,0.832237,0.105925,0.000001,0.479486,0.367188,0.795311,0.104345,0.367273,0.405806
7,0.338193,0.224160,0.823718,0.105796,0.000001,0.478442,0.366586,0.788801,0.103968,0.366615,0.405331
8,0.334652,0.220406,0.816258,0.106083,0.000001,0.482461,0.369608,0.780557,0.105047,0.369713,0.407415
9,0.331609,0.216962,0.810839,0.106539,0.000001,0.482252,0.368581,0.773492,0.105936,0.368464,0.406745
10,0.328882,0.214072,0.805527,0.106755,0.000001,0.484332,0.370493,0.770025,0.106139,0.370380,0.408649
11,0.326273,0.211436,0.803180,0.106805,0.000001,0.485651,0.371235,0.768431,0.106732,0.371276,0.409253
12,0.325977,0.211125,0.802950,0.106822,0.000001,0.484881,0.371521,0.770520,0.105655,0.371276,0.409237
13,0.325567,0.210677,0.802662,0.106864,0.000001,0.484590,0.371270,0.769795,0.105622,0.371233,0.409246
14,0.325128,0.210228,0.802394,0.106877,0.000001,0.484496,0.371061,0.769233,0.105742,0.370691,0.409013
