epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.640594,0.480661,0.159933,0.109149,0.527247,0.473509,0.053738,0.126628,0.737005,0.474079
1,0.503400,0.461086,0.042314,0.136686,0.504419,0.470932,0.033487,0.143065,0.737284,0.470788
2,0.487412,0.457178,0.030234,0.145179,0.496824,0.468936,0.027889,0.146564,0.736197,0.469495
3,0.481725,0.455011,0.026713,0.148897,0.494508,0.469125,0.025383,0.149955,0.736130,0.469352
4,0.478671,0.453544,0.025127,0.152644,0.492288,0.467670,0.024617,0.153724,0.731060,0.467755
5,0.476620,0.452428,0.024192,0.156341,0.492087,0.468211,0.023875,0.158258,0.735036,0.468878
6,0.475167,0.451554,0.023613,0.159628,0.490629,0.468199,0.022430,0.160896,0.733476,0.468213
7,0.473482,0.450539,0.022943,0.162538,0.487015,0.464842,0.022173,0.163361,0.722360,0.465177
8,0.472414,0.449773,0.022641,0.165289,0.490878,0.468686,0.022192,0.167426,0.736317,0.469332
9,0.471424,0.448943,0.022481,0.167709,0.490075,0.468399,0.021677,0.169181,0.736672,0.468044
10,0.470693,0.448423,0.022270,0.169976,0.488176,0.466510,0.021666,0.170875,0.728105,0.466465
