horizon_zero_based,mse,mae
0,0.14907250214,0.272879102763
1,0.163458239164,0.283003316436
2,0.174806808492,0.292133326392
3,0.192574327709,0.304447918712
4,0.200416060151,0.309803584424
5,0.197969794501,0.306278578697
6,0.200381025049,0.307941862479
7,0.212301875955,0.31752923476
8,0.223622257775,0.325115046487
9,0.237162882959,0.334353126261
10,0.237987494245,0.336219707583
11,0.237641203608,0.333388905208
12,0.234253935621,0.329927667133
13,0.23703139499,0.330862301773
14,0.24522321443,0.335081164299
15,0.25085435428,0.338690955724
16,0.261916335093,0.348068141359
17,0.249030619527,0.335198739701
18,0.250062059308,0.334867142965
19,0.264463447449,0.345696403042
20,0.261579747925,0.34269045033
21,0.26149278983,0.340872045683
22,0.277550550836,0.35466967315
23,0.26809510672,0.345653143507
24,0.288774219294,0.361986231989
25,0.287925757158,0.362126107965
26,0.2911077355,0.363687272996
27,0.293066040137,0.364982061267
28,0.298870025123,0.370114967973
29,0.301034597932,0.371635033239
30,0.300215633872,0.371522460409
31,0.306816479821,0.376969648994
32,0.316532110814,0.386549118866
33,0.330296321909,0.394766496484
34,0.338837217289,0.400449127591
35,0.333727562103,0.395173722137
36,0.329324510244,0.391084610087
37,0.340193372796,0.397658913997
38,0.34155031445,0.399489668023
39,0.344769777355,0.399594087913
40,0.350290222362,0.406414471301
41,0.345532206222,0.404308004395
42,0.335865485779,0.397518256261
43,0.347844627828,0.4063116155
44,0.359317956609,0.413923512767
45,0.351824313309,0.408294952064
46,0.359682012239,0.412606420925
47,0.3579249904,0.413477857623
48,0.36428334417,0.416958966127
49,0.366623623,0.415659974106
50,0.36242819074,0.416492542344
51,0.374314594918,0.422527601275
52,0.378278452581,0.425777904775
53,0.40546497482,0.442335430564
54,0.369465770205,0.420173817684
55,0.373003590164,0.421726642235
56,0.377165916121,0.426809924925
57,0.371459817954,0.419196560923
58,0.382065167879,0.426070835592
59,0.39642535489,0.436776868465
60,0.409765418406,0.446153233115
61,0.419429638719,0.450874087002
62,0.422304472876,0.453141871372
63,0.398324342091,0.436639538093
64,0.424413210645,0.452306512784
65,0.428752202216,0.455600538174
66,0.402259343209,0.439019120431
67,0.43009971094,0.455046995879
68,0.419956662514,0.4504110279
69,0.408629903586,0.441478596173
70,0.440971924328,0.46164229589
71,0.420041620044,0.449174783955
72,0.422326841431,0.451365929551
73,0.430420994671,0.456767532367
74,0.420763658931,0.448783516776
75,0.434373668252,0.459134316095
76,0.463767773956,0.476674709912
77,0.424916769957,0.455425046408
78,0.424147350578,0.45415821707
79,0.443725500267,0.464883258485
80,0.435831480175,0.460038367527
81,0.44438117046,0.464767869875
82,0.434144553346,0.45849626989
83,0.448322230749,0.465887975629
84,0.477201077077,0.485060878527
85,0.478430201673,0.487007703544
86,0.46314201074,0.476071580049
87,0.437089644361,0.461299439496
88,0.450935080004,0.472806064719
89,0.447273752617,0.469143092873
90,0.436415964929,0.46227719455
91,0.464086061476,0.477783313094
92,0.488472871007,0.491027832516
93,0.502747955255,0.497130351985
94,0.465215070493,0.478900361809
95,0.511220361529,0.502661949259
