loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1
0.457884, 0.785366, 0.646396, 0.664634, 0.774444, 0.646396, 3572.54 M Ops, 37.83 M Ops, 1741.13 M Ops, 3.6434 M, 0.4401 %, 8043.25 uJ, 0.959459, 0.333333
loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1
0.511964, 0.770732, 0.652442, 0.668091, 0.721190, 0.652442, 3572.54 M Ops, 47.73 M Ops, 1741.28 M Ops, 3.6434 M, 0.4670 %, 8052.86 uJ, 0.918919, 0.385965
