epoch,train_loss,train_mse,train_mae,val_loss,val_mse,val_mae
0,0.657330,0.657330,0.588290,1.312158,1.312158,0.807423
1,0.553830,0.553830,0.534577,1.262240,1.262240,0.791251
2,0.530825,0.530825,0.523534,1.242577,1.242577,0.781919
3,0.513558,0.513558,0.516036,1.279933,1.279933,0.794350
4,0.501342,0.501342,0.511799,1.309351,1.309351,0.804159
5,0.493395,0.493395,0.508903,1.323561,1.323561,0.806116
6,0.487365,0.487365,0.506484,1.340845,1.340845,0.814627
7,0.483962,0.483962,0.505146,1.337447,1.337447,0.811305
8,0.480964,0.480964,0.503882,1.353438,1.353438,0.817025
