step,mae,mse
0,0.228574,0.121918
1,0.276434,0.180181
2,0.308992,0.226311
3,0.328959,0.259808
4,0.344202,0.282991
5,0.351787,0.296185
6,0.357122,0.306516
7,0.355901,0.307712
8,0.357685,0.310232
9,0.360441,0.313309
10,0.359185,0.312192
11,0.357634,0.310324
12,0.363462,0.316476
13,0.358476,0.312041
14,0.360157,0.313673
15,0.358716,0.311460
16,0.357996,0.311421
17,0.358013,0.311894
18,0.362393,0.316416
19,0.361139,0.313457
20,0.359547,0.311533
21,0.360783,0.313529
22,0.358694,0.310332
23,0.356256,0.308001
24,0.365041,0.319082
25,0.372599,0.330452
26,0.379170,0.341873
27,0.381528,0.348902
28,0.387651,0.358329
29,0.392476,0.364496
30,0.392556,0.364529
31,0.390446,0.363104
32,0.393123,0.366494
33,0.392505,0.365919
34,0.393033,0.367696
35,0.386347,0.361512
36,0.388647,0.365689
37,0.385555,0.357217
38,0.389838,0.361692
39,0.390201,0.362508
40,0.388525,0.362690
41,0.387441,0.359460
42,0.387942,0.360660
43,0.384464,0.357535
44,0.383504,0.359028
45,0.382222,0.355686
46,0.384755,0.357041
47,0.387775,0.362230
48,0.398515,0.376131
49,0.400407,0.380255
50,0.403958,0.388634
51,0.403385,0.395456
52,0.407434,0.402593
53,0.405975,0.394474
54,0.407677,0.397857
55,0.405912,0.395895
56,0.404772,0.393915
57,0.404236,0.392591
58,0.407613,0.396511
59,0.407811,0.398690
60,0.407766,0.401638
61,0.404255,0.394084
62,0.404789,0.393801
63,0.404696,0.396354
64,0.404620,0.396155
65,0.404657,0.395129
66,0.407710,0.401865
67,0.409213,0.404365
68,0.404828,0.396565
69,0.404687,0.394288
70,0.406336,0.398670
71,0.409924,0.407059
72,0.409696,0.406972
73,0.411562,0.409820
74,0.415509,0.420720
75,0.416310,0.428396
76,0.418345,0.435394
77,0.418248,0.431587
78,0.423605,0.435913
79,0.421896,0.430551
80,0.420327,0.427134
81,0.421792,0.428703
82,0.420935,0.428278
83,0.421400,0.429648
84,0.421812,0.435011
85,0.419739,0.427840
86,0.419098,0.429158
87,0.419349,0.429632
88,0.423000,0.437962
89,0.422954,0.432787
90,0.422551,0.430910
91,0.428546,0.446206
92,0.426674,0.441921
93,0.421962,0.433253
94,0.421104,0.431452
95,0.422125,0.438786
96,0.423752,0.444252
97,0.427741,0.446529
98,0.428235,0.446369
99,0.424140,0.441746
100,0.423938,0.440754
101,0.423419,0.439897
102,0.425843,0.440807
103,0.425376,0.439590
104,0.428730,0.442251
105,0.428305,0.441178
106,0.427123,0.439442
107,0.425934,0.436486
108,0.427370,0.442184
109,0.425832,0.440609
110,0.429152,0.446130
111,0.425682,0.439973
112,0.427005,0.447336
113,0.427076,0.447067
114,0.429353,0.447084
115,0.425617,0.440865
116,0.425569,0.442425
117,0.428337,0.448876
118,0.428338,0.447814
119,0.426947,0.446210
120,0.430662,0.450069
121,0.437654,0.457046
122,0.437067,0.453547
123,0.437433,0.453718
124,0.438107,0.455290
125,0.435372,0.451819
126,0.440267,0.458324
127,0.439287,0.460995
128,0.438233,0.458087
129,0.438751,0.461548
130,0.439908,0.461528
131,0.438452,0.460902
132,0.440314,0.463601
133,0.439931,0.462137
134,0.442534,0.465365
135,0.439579,0.463555
136,0.440360,0.467247
137,0.442581,0.469469
138,0.443018,0.468420
139,0.440322,0.463012
140,0.442346,0.466645
141,0.439942,0.463158
142,0.441072,0.465149
143,0.438795,0.464189
144,0.443445,0.466396
145,0.445979,0.465912
146,0.450088,0.470981
147,0.449616,0.472251
148,0.451462,0.477324
149,0.452996,0.480387
150,0.459399,0.490207
151,0.459332,0.492871
152,0.466285,0.502511
153,0.459080,0.488466
154,0.457772,0.486784
155,0.454648,0.482918
156,0.454553,0.487095
157,0.451732,0.478867
158,0.456100,0.481842
159,0.455884,0.484689
160,0.454111,0.480429
161,0.454889,0.482463
162,0.458395,0.490659
163,0.460282,0.493952
164,0.459144,0.490963
165,0.455014,0.484129
166,0.459576,0.490002
167,0.455902,0.484174
168,0.458547,0.488864
169,0.459546,0.489849
170,0.462565,0.495767
171,0.459392,0.493026
172,0.460428,0.496291
173,0.462973,0.498899
174,0.467094,0.506589
175,0.468716,0.510524
176,0.468727,0.512211
177,0.472470,0.515065
178,0.474113,0.518613
179,0.470336,0.511940
180,0.469895,0.515245
181,0.466081,0.503328
182,0.468012,0.505536
183,0.468102,0.503427
184,0.465381,0.502029
185,0.465264,0.500889
186,0.466837,0.505769
187,0.464733,0.504077
188,0.468745,0.512647
189,0.468094,0.513697
190,0.469493,0.513881
191,0.467359,0.507932
192,0.472867,0.522940
193,0.472495,0.520286
194,0.473439,0.531396
195,0.471447,0.531684
196,0.476899,0.544992
197,0.482666,0.553270
198,0.484976,0.550011
199,0.476065,0.531670
200,0.476113,0.530877
201,0.475310,0.527870
202,0.476815,0.526856
203,0.472614,0.522492
204,0.475104,0.528361
205,0.474140,0.528588
206,0.475782,0.530795
207,0.474886,0.530173
208,0.473590,0.531534
209,0.476460,0.537615
210,0.477756,0.541349
211,0.478884,0.547513
212,0.479714,0.547374
213,0.472740,0.528989
214,0.477924,0.535403
215,0.478206,0.532580
216,0.477388,0.529075
217,0.480364,0.533902
218,0.479774,0.541822
219,0.473489,0.535284
220,0.476194,0.541811
221,0.473926,0.535478
222,0.480819,0.545317
223,0.480018,0.539211
224,0.478703,0.536968
225,0.484506,0.544883
226,0.482838,0.542860
227,0.476045,0.536037
228,0.477441,0.542457
229,0.478623,0.541406
230,0.482971,0.550543
231,0.475573,0.534076
232,0.474926,0.533333
233,0.473119,0.528782
234,0.475524,0.528778
235,0.474377,0.534013
236,0.474705,0.533010
237,0.476608,0.538821
238,0.475241,0.532937
239,0.476159,0.539494
240,0.475044,0.529502
241,0.474149,0.523131
242,0.473217,0.516305
243,0.474082,0.526120
244,0.474201,0.529354
245,0.471960,0.522804
246,0.476222,0.531403
247,0.475186,0.530906
248,0.477739,0.538190
249,0.480324,0.539567
250,0.476489,0.530744
251,0.472753,0.526973
252,0.473600,0.533987
253,0.473507,0.524278
254,0.473981,0.523508
255,0.470773,0.517404
256,0.472120,0.522022
257,0.475072,0.522602
258,0.473859,0.518879
259,0.475245,0.528384
260,0.477870,0.530986
261,0.474077,0.530434
262,0.473048,0.529851
263,0.475097,0.528644
264,0.479321,0.536140
265,0.479625,0.530650
266,0.475248,0.522132
267,0.472961,0.518705
268,0.472892,0.521715
269,0.473119,0.523438
270,0.476151,0.528796
271,0.475942,0.522248
272,0.473494,0.520247
273,0.476426,0.525711
274,0.478269,0.520455
275,0.475380,0.519384
276,0.473340,0.518973
277,0.474055,0.515489
278,0.476373,0.518760
279,0.479728,0.527581
280,0.478223,0.529277
281,0.475271,0.520603
282,0.477868,0.523745
283,0.481047,0.532514
284,0.473330,0.523201
285,0.476015,0.535933
286,0.476482,0.532110
287,0.477974,0.534904
288,0.477607,0.526635
289,0.476243,0.520706
290,0.474787,0.516618
291,0.474764,0.521754
292,0.473412,0.518944
293,0.477273,0.519588
294,0.479586,0.523988
295,0.474315,0.513303
296,0.472874,0.512828
297,0.477106,0.523026
298,0.473667,0.519901
299,0.475897,0.525756
300,0.476027,0.523336
301,0.472442,0.513614
302,0.476936,0.521410
303,0.474529,0.514447
304,0.477161,0.521225
305,0.477044,0.519987
306,0.476059,0.526766
307,0.476785,0.525732
308,0.474563,0.522757
309,0.476583,0.522594
310,0.473465,0.514532
311,0.474222,0.511528
312,0.477354,0.515138
313,0.475929,0.512788
314,0.475725,0.511380
315,0.473224,0.505306
316,0.472336,0.507340
317,0.477869,0.517993
318,0.477047,0.512909
319,0.472951,0.507637
320,0.478178,0.509776
