epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,1.712086,0.559101,0.970516,0.053016,1.578011,0.295145,0.993137,0.054063,0.295277,0.385037
1,1.678990,0.502779,0.970465,0.055031,1.559334,0.269410,0.992853,0.059812,0.268779,0.365035
2,1.661639,0.478276,0.969682,0.056256,1.547200,0.256866,0.992638,0.061066,0.257185,0.355222
3,1.644562,0.454521,0.970119,0.057639,1.537141,0.248435,0.992426,0.062432,0.248442,0.347882
4,1.632433,0.440788,0.969203,0.058568,1.529017,0.243848,0.992236,0.063346,0.243723,0.343368
5,1.620100,0.426689,0.969519,0.059249,1.521140,0.239829,0.992048,0.063911,0.239770,0.339788
6,1.611591,0.420103,0.969077,0.059828,1.514110,0.237399,0.991892,0.064424,0.237294,0.337598
7,1.602835,0.413026,0.969162,0.060385,1.507744,0.236182,0.991721,0.064731,0.236197,0.336213
8,1.593887,0.405613,0.969289,0.060852,1.501634,0.235418,0.991447,0.065036,0.235123,0.335161
9,1.582645,0.394106,0.968355,0.061807,1.494915,0.233424,0.991286,0.066092,0.233452,0.333856
10,1.573656,0.386763,0.968662,0.063034,1.489059,0.233081,0.991140,0.066473,0.233047,0.333355
11,1.567580,0.384883,0.968373,0.063766,1.483675,0.233606,0.990987,0.066971,0.233726,0.333400
12,1.561179,0.382359,0.968214,0.064499,1.477405,0.232386,0.990829,0.067315,0.232337,0.332522
13,1.551106,0.373190,0.967832,0.064902,1.471736,0.232207,0.990704,0.067796,0.232292,0.332163
14,1.542038,0.365885,0.967845,0.064949,1.466240,0.232338,0.990484,0.067656,0.232177,0.331885
15,1.536191,0.364396,0.967644,0.064898,1.460129,0.231367,0.990286,0.067374,0.231556,0.331351
16,1.528260,0.359151,0.967781,0.064782,1.455044,0.232133,0.990125,0.067252,0.231976,0.331427
17,1.521327,0.355717,0.967616,0.064869,1.449870,0.232672,0.989922,0.066918,0.232607,0.331964
18,1.513960,0.351554,0.967207,0.064889,1.443965,0.231871,0.989701,0.066938,0.231834,0.331379
