epoch,train_loss,train_ce,train_mse,val_loss,val_ce,val_mse,val_tot_acc,val_acc,val_f1,val_pre
0,1.234654,3.260710,1.009537,0.709489,3.258903,0.426221,0.029412,0.037349,0.005628,0.003972
1,1.176460,3.236944,0.947517,0.869690,3.255877,0.604558,0.038824,0.038741,0.005447,0.004120
2,0.986900,3.184262,0.742749,0.773616,3.256054,0.497790,0.041176,0.041145,0.005352,0.003683
3,0.743819,3.131012,0.478575,0.585968,3.263554,0.288459,0.056471,0.052773,0.013566,0.009902
4,0.598535,3.073580,0.323530,0.618291,3.274091,0.323202,0.072941,0.070120,0.034026,0.073768
5,0.545585,3.009442,0.271823,0.633720,3.269664,0.340838,0.085882,0.084397,0.031651,0.056890
6,0.506237,2.930181,0.236910,0.544755,3.239163,0.245377,0.101176,0.097630,0.038483,0.043606
7,0.478337,2.833151,0.216692,0.555895,3.184320,0.263847,0.109412,0.105575,0.041761,0.058669
8,0.452694,2.714675,0.201362,0.528639,3.103135,0.242584,0.140000,0.133384,0.066420,0.095180
9,0.428297,2.567097,0.190652,0.510484,3.010769,0.232674,0.171765,0.163295,0.092970,0.191948
10,0.403796,2.393306,0.182739,0.498826,2.931063,0.228578,0.200000,0.195216,0.129474,0.265923
11,0.379623,2.207401,0.176537,0.478397,2.854862,0.214345,0.242353,0.237765,0.160236,0.235451
12,0.355370,2.023420,0.170031,0.474984,2.805508,0.216037,0.254118,0.245949,0.174756,0.265135
13,0.334728,1.856846,0.165604,0.457323,2.720545,0.205854,0.296471,0.295764,0.217755,0.263087
14,0.314021,1.699915,0.160032,0.457784,2.733404,0.204937,0.228235,0.237738,0.184520,0.288088
15,0.294973,1.539810,0.156657,0.450213,2.646064,0.206230,0.275294,0.278379,0.205168,0.279340
16,0.272706,1.369617,0.150827,0.439361,2.576134,0.201942,0.316471,0.315883,0.266081,0.378307
17,0.251994,1.221799,0.144237,0.432843,2.513545,0.201654,0.358824,0.360519,0.300717,0.384641
18,0.234487,1.096900,0.138663,0.432396,2.503415,0.202283,0.358824,0.362304,0.302939,0.344934
19,0.218933,0.998472,0.132318,0.424852,2.440854,0.200852,0.384706,0.388862,0.339529,0.509553
20,0.205132,0.914852,0.126275,0.425721,2.406090,0.205680,0.371765,0.370618,0.323292,0.447701
21,0.193972,0.854974,0.120527,0.422875,2.372820,0.206215,0.395294,0.400337,0.367516,0.490562
22,0.184817,0.807006,0.115685,0.420888,2.366346,0.204726,0.407059,0.411107,0.380409,0.473814
23,0.177314,0.772986,0.111128,0.421918,2.338501,0.208965,0.403529,0.408048,0.378621,0.498363
24,0.172041,0.748036,0.108042,0.426954,2.331297,0.215360,0.432941,0.437343,0.411012,0.490819
25,0.168666,0.729217,0.106383,0.436781,2.322202,0.227290,0.415294,0.419334,0.394646,0.485862
26,0.167645,0.714986,0.106829,0.434048,2.322599,0.224209,0.431765,0.435738,0.409441,0.486118
27,0.163287,0.703921,0.103217,0.447339,2.316228,0.239685,0.427059,0.429188,0.404915,0.481432
28,0.160781,0.695385,0.101381,0.441128,2.320021,0.232362,0.428235,0.433047,0.411357,0.480201
29,0.158652,0.688239,0.099809,0.429414,2.319854,0.219365,0.435294,0.438845,0.413125,0.486124
30,0.154787,0.683027,0.096094,0.433898,2.320176,0.224312,0.432941,0.435735,0.411692,0.490223
31,0.148856,0.678098,0.090051,0.422834,2.323315,0.211669,0.431765,0.434530,0.410774,0.483362
32,0.144500,0.674175,0.085647,0.424421,2.326184,0.213114,0.431765,0.434150,0.412688,0.482451
33,0.140810,0.671087,0.081891,0.422950,2.327177,0.211369,0.437647,0.439706,0.417523,0.483356
34,0.138662,0.668560,0.079784,0.419907,2.326779,0.208032,0.436471,0.438344,0.416776,0.477979
35,0.136203,0.666538,0.077277,0.420632,2.328586,0.208637,0.437647,0.440285,0.417419,0.481492
36,0.134368,0.664843,0.075426,0.420677,2.331325,0.208383,0.431765,0.433555,0.411233,0.481174
37,0.132448,0.663421,0.073451,0.421748,2.334592,0.209209,0.435294,0.437866,0.416083,0.490508
38,0.131422,0.662190,0.072448,0.422453,2.335212,0.209924,0.434118,0.436824,0.414911,0.483914
39,0.130218,0.661177,0.071222,0.424428,2.338481,0.211756,0.428235,0.431191,0.407784,0.475313
40,0.129122,0.660322,0.070100,0.424100,2.341061,0.211105,0.435294,0.438267,0.415700,0.491205
41,0.128387,0.659713,0.069350,0.425679,2.343844,0.212550,0.432941,0.435505,0.413104,0.485578
42,0.127809,0.659235,0.068761,0.425782,2.341989,0.212870,0.438824,0.442041,0.418191,0.487490
43,0.127413,0.658780,0.068373,0.425432,2.341835,0.212499,0.441176,0.443925,0.420362,0.492803
44,0.126859,0.658505,0.067788,0.426722,2.342943,0.213809,0.443529,0.446223,0.423192,0.495611
45,0.126630,0.658266,0.067559,0.427930,2.344970,0.214925,0.440000,0.443495,0.420767,0.493087
46,0.126295,0.658096,0.067206,0.428396,2.344925,0.215449,0.434118,0.437332,0.414711,0.489733
47,0.126200,0.658003,0.067111,0.428704,2.345153,0.215765,0.432941,0.435984,0.413499,0.488085
48,0.126116,0.657933,0.067025,0.429042,2.345384,0.216115,0.434118,0.436689,0.413502,0.486035
49,0.126129,0.657895,0.067044,0.429187,2.345362,0.216278,0.432941,0.435621,0.412064,0.484734
