epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.392162,0.392162,1.000000,0.475240,0.475240,0.000000,0.000000,0.531072,0.475994
1,0.376978,0.376978,1.000000,0.471632,0.471632,0.000000,0.000000,0.522288,0.470823
2,0.372116,0.372116,1.000000,0.472961,0.472961,0.000000,0.000000,0.522532,0.473397
3,0.368529,0.368529,1.000000,0.471109,0.471109,0.000000,0.000000,0.515942,0.470611
4,0.365814,0.365814,1.000000,0.471377,0.471377,0.000000,0.000000,0.516219,0.471911
5,0.363687,0.363687,1.000000,0.468147,0.468147,0.000000,0.000000,0.511932,0.468515
6,0.361835,0.361835,1.000000,0.467465,0.467465,0.000000,0.000000,0.512916,0.468306
7,0.360305,0.360305,1.000000,0.467995,0.467995,0.000000,0.000000,0.511631,0.468451
8,0.358910,0.358910,1.000000,0.469289,0.469289,0.000000,0.000000,0.518506,0.470517
9,0.357648,0.357648,1.000000,0.473231,0.473231,0.000000,0.000000,0.524073,0.473242
10,0.353480,0.353480,1.000000,0.473680,0.473680,0.000000,0.000000,0.517713,0.472005
