epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.718328,0.473543,0.244786,0.146837,0.563629,0.473087,0.090542,0.143021,0.739356,0.473618
1,0.526172,0.460651,0.065521,0.145178,0.520741,0.469454,0.051287,0.150400,0.739066,0.469249
2,0.500064,0.455601,0.044462,0.154264,0.505485,0.466860,0.038625,0.156598,0.732291,0.467358
3,0.487836,0.452653,0.035184,0.162753,0.498044,0.466280,0.031764,0.166754,0.732973,0.466489
4,0.480106,0.450312,0.029794,0.167480,0.492703,0.464557,0.028145,0.170240,0.729016,0.464708
5,0.475420,0.448584,0.026836,0.170375,0.491315,0.465544,0.025771,0.173309,0.732375,0.466175
6,0.472284,0.447141,0.025142,0.171794,0.488246,0.464039,0.024207,0.172392,0.723511,0.464124
7,0.469813,0.445796,0.024017,0.173983,0.485143,0.461883,0.023259,0.175489,0.720073,0.462186
8,0.467801,0.444653,0.023148,0.177197,0.486715,0.464160,0.022555,0.178156,0.729379,0.464731
9,0.465963,0.443491,0.022472,0.180071,0.486221,0.464305,0.021916,0.181985,0.728269,0.463931
10,0.464564,0.442549,0.022016,0.182453,0.484383,0.462971,0.021412,0.184232,0.726029,0.462956
