loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.431615, 0.430354, 0.432302, 2314.66 M Ops, 310.83 M Ops, 61.28 M Ops, 3.9491 M, 0.4899 %, 561.61 uJ
