loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3
1.379935, 0.292776, 0.293998, 0.220851, 0.268501, 0.293998, 2532.97 M Ops, 154.41 M Ops, 292.17 M Ops, 1.3044 M, 0.4003 %, 1482.97 uJ, 0.484848, 0.000000, 0.075758, 0.615385
