loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.432168,0.412562,0.431083,162.63 M Ops,19.37 M Ops,5.28 M Ops,0.7812 M,0.4093 %,41.70 uJ,0.560002,0.521378,0.736427
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.430797,0.409744,0.429679,162.63 M Ops,20.07 M Ops,5.28 M Ops,0.7812 M,0.4051 %,42.33 uJ,0.558709,0.521177,0.738228
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.431765,0.412389,0.430641,162.63 M Ops,19.21 M Ops,5.28 M Ops,0.7812 M,0.4085 %,41.56 uJ,0.558259,0.520168,0.736537
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.434531,0.418229,0.433377,162.63 M Ops,18.12 M Ops,27.30 M Ops,0.7812 M,0.4855 %,141.87 uJ,0.564508,0.522862,0.732807
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.431960,0.414122,0.430784,162.63 M Ops,18.22 M Ops,5.28 M Ops,0.7812 M,0.3937 %,40.66 uJ,0.562238,0.521399,0.735431
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.431853,0.413950,0.430702,162.63 M Ops,18.20 M Ops,5.28 M Ops,0.7812 M,0.3950 %,40.65 uJ,0.562146,0.521317,0.735540
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.431096,0.412518,0.429949,162.63 M Ops,17.87 M Ops,5.28 M Ops,0.7812 M,0.3917 %,40.35 uJ,0.561808,0.520984,0.736455
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.431421,0.413649,0.430294,162.63 M Ops,17.73 M Ops,5.28 M Ops,0.7812 M,0.3911 %,40.22 uJ,0.560336,0.519486,0.735733
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.430008,0.409736,0.428858,148.22 M Ops,17.05 M Ops,5.30 M Ops,0.7812 M,0.4245 %,39.74 uJ,0.558496,0.520817,0.738233
