epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.863932,0.863932,1.000000,0.665515,0.665515,0.000000,0.000000,0.665145,0.580437
1,0.818423,0.818423,1.000000,0.649377,0.649377,0.000000,0.000000,0.649240,0.568562
2,0.796109,0.796109,1.000000,0.642843,0.642843,0.000000,0.000000,0.642865,0.564133
3,0.781730,0.781730,1.000000,0.641498,0.641498,0.000000,0.000000,0.641285,0.560849
4,0.768860,0.768860,1.000000,0.633077,0.633077,0.000000,0.000000,0.632905,0.557106
5,0.759956,0.759956,1.000000,0.647920,0.647920,0.000000,0.000000,0.647835,0.562355
6,0.754233,0.754233,1.000000,0.638711,0.638711,0.000000,0.000000,0.638770,0.557815
0,0.862900,0.862900,1.000000,0.666689,0.666689,0.000000,0.000000,0.666312,0.581755
1,0.823323,0.823323,1.000000,0.650871,0.650871,0.000000,0.000000,0.650707,0.570252
2,0.802544,0.802544,1.000000,0.643565,0.643565,0.000000,0.000000,0.643547,0.564215
3,0.788363,0.788363,1.000000,0.641889,0.641889,0.000000,0.000000,0.641752,0.560610
4,0.775823,0.775823,1.000000,0.639297,0.639297,0.000000,0.000000,0.639158,0.558712
5,0.766079,0.766079,1.000000,0.651141,0.651141,0.000000,0.000000,0.651049,0.562755
6,0.758816,0.758816,1.000000,0.638903,0.638903,0.000000,0.000000,0.638954,0.557072
7,0.754346,0.754346,1.000000,0.643128,0.643128,0.000000,0.000000,0.643196,0.558063
8,0.747341,0.747341,1.000000,0.639261,0.639261,0.000000,0.000000,0.639506,0.556417
