loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1
0.733920, 0.647560, 0.647560, 0.647534, 0.647602, 0.647560, 2500.53 M Ops, 169.00 M Ops, 350.92 M Ops, 16.8425 M, 0.4044 %, 1766.35 uJ, 0.656073, 0.639047
