epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,1.095935,0.465968,0.629968,0.098331,0.947918,0.457931,0.489987,0.128929,0.396991,0.459153
1,0.838791,0.453190,0.385601,0.135150,0.775666,0.457574,0.318092,0.156099,0.392834,0.455793
2,0.688753,0.450469,0.238284,0.160860,0.642553,0.446170,0.196383,0.193982,0.379848,0.445032
3,0.606111,0.448709,0.157401,0.180092,0.583917,0.446854,0.137063,0.198903,0.386897,0.449929
4,0.566341,0.447358,0.118982,0.191110,0.558399,0.446120,0.112278,0.209938,0.381910,0.446499
5,0.543985,0.445754,0.098232,0.198265,0.538849,0.443755,0.095094,0.215004,0.373881,0.441820
6,0.531632,0.445007,0.086625,0.203085,0.518899,0.434373,0.084526,0.214077,0.368354,0.436782
7,0.521510,0.443371,0.078139,0.206558,0.510437,0.435907,0.074530,0.222466,0.366213,0.435300
8,0.514976,0.442750,0.072227,0.209553,0.497950,0.427760,0.070190,0.227691,0.360505,0.429857
9,0.509917,0.441552,0.068365,0.212564,0.507741,0.437237,0.070505,0.227515,0.369555,0.437553
10,0.506888,0.440760,0.066129,0.215722,0.501735,0.436581,0.065153,0.235739,0.370524,0.437475
