snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
None,0.393910,0.402569,0.393731,294.19 M Ops,20.22 M Ops,5.83 M Ops,1.1457 M,0.3771 %,45.00 uJ,0.528161,0.464573,0.739907
