epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.457606,0.457606,1.000000,0.615423,0.615423,0.000000,0.000000,0.756390,0.584213
1,0.429349,0.429349,1.000000,0.588786,0.588786,0.000000,0.000000,0.737696,0.571029
2,0.419429,0.419429,1.000000,0.589654,0.589654,0.000000,0.000000,0.737276,0.570345
3,0.413842,0.413842,1.000000,0.580019,0.580019,0.000000,0.000000,0.721398,0.561285
4,0.411153,0.411153,1.000000,0.582452,0.582452,0.000000,0.000000,0.731053,0.568086
5,0.409853,0.409853,1.000000,0.577717,0.577717,0.000000,0.000000,0.717394,0.562873
6,0.403599,0.403599,1.000000,0.568838,0.568838,0.000000,0.000000,0.705238,0.556475
7,0.399938,0.399938,1.000000,0.577377,0.577377,0.000000,0.000000,0.729218,0.566027
8,0.399183,0.399183,1.000000,0.570615,0.570615,0.000000,0.000000,0.723186,0.559417
9,0.397649,0.397649,1.000000,0.563547,0.563547,0.000000,0.000000,0.707843,0.552262
