step,mae,mse
0,0.180302,0.078879
1,0.202439,0.098989
2,0.219093,0.114343
3,0.228505,0.124402
4,0.237912,0.135602
5,0.245268,0.145214
6,0.249595,0.152363
7,0.254578,0.158694
8,0.261444,0.168248
9,0.264276,0.173961
10,0.267470,0.180267
11,0.270577,0.186248
12,0.275458,0.193859
13,0.278409,0.199920
14,0.284038,0.206648
15,0.284689,0.209782
16,0.288514,0.215050
17,0.288410,0.217190
18,0.294302,0.224989
19,0.295036,0.227841
20,0.295309,0.229328
21,0.296463,0.231472
22,0.301235,0.238334
23,0.302302,0.240134
24,0.308466,0.247770
25,0.312792,0.254457
26,0.319028,0.261268
27,0.324509,0.268626
28,0.327197,0.272628
29,0.328406,0.276280
30,0.329821,0.278088
31,0.332936,0.283960
32,0.334848,0.286994
33,0.332877,0.286815
34,0.333069,0.286901
35,0.334063,0.289935
36,0.336035,0.291758
37,0.334431,0.290889
38,0.335446,0.289946
39,0.337321,0.293568
40,0.339971,0.296007
41,0.338614,0.295660
42,0.339599,0.296936
43,0.338872,0.296714
44,0.341799,0.300397
45,0.341450,0.299006
46,0.342628,0.301044
47,0.346552,0.306882
48,0.349079,0.310294
49,0.350187,0.310552
50,0.355574,0.316698
51,0.358800,0.322182
52,0.357662,0.321069
53,0.362130,0.325508
54,0.361756,0.325549
55,0.364446,0.330274
56,0.364803,0.332377
57,0.363267,0.332383
58,0.365557,0.334438
59,0.364264,0.335277
60,0.365437,0.336937
61,0.367592,0.338866
62,0.369255,0.339243
63,0.371249,0.343655
64,0.372483,0.345581
65,0.372126,0.343623
66,0.372080,0.343550
67,0.374025,0.347664
68,0.371017,0.343698
69,0.370478,0.341813
70,0.373298,0.346674
71,0.373908,0.347546
72,0.379005,0.353657
73,0.377406,0.351571
74,0.380139,0.354198
75,0.382109,0.357417
76,0.383874,0.359983
77,0.381286,0.357114
78,0.382206,0.358397
79,0.386489,0.364110
80,0.385849,0.363592
81,0.386610,0.365902
82,0.388033,0.365785
83,0.387230,0.366589
84,0.386489,0.367423
85,0.387331,0.367974
86,0.390615,0.371034
87,0.386936,0.369319
88,0.391159,0.373819
89,0.391081,0.373124
90,0.388971,0.370447
91,0.389695,0.373412
92,0.390788,0.374975
93,0.386560,0.369112
94,0.391222,0.373464
95,0.389979,0.372812
