loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3
1.480849, 0.281369, 0.280711, 0.258760, 0.276144, 0.280711, 2164.79 M Ops, 113.48 M Ops, 660.35 M Ops, 1.3057 M, 0.3920 %, 3139.76 uJ, 0.530303, 0.151515, 0.333333, 0.107692
