loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.388634, 0.387640, 0.412421, 87.56 M Ops, 12.11 M Ops, 12.46 M Ops, 0.1287 M, 0.4057 %, 68.20 uJ
