loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.291533, 0.293174, 0.342179, 3.81 M Ops, 0.57 M Ops, 0.44 M Ops, 0.0328 M, 0.3840 %, 2.53 uJ
loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.291325, 0.293339, 0.341601, 3.81 M Ops, 0.58 M Ops, 0.43 M Ops, 0.0328 M, 0.3799 %, 2.52 uJ
