loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.466927, 0.453541, 0.428422, 0.589458, 329.04 M Ops, 34.93 M Ops, 6.84 M Ops, 1.1345 M, 0.4494 %, 62.91 uJ
loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.473140, 0.460468, 0.430809, 0.583187, 297.31 M Ops, 31.24 M Ops, 6.66 M Ops, 1.1260 M, 0.4738 %, 58.77 uJ
