epoch,train_loss,train_mse,train_mae,val_loss,val_mse,val_mae
0,0.752558,0.752558,0.570338,0.688444,0.688444,0.582208
1,0.653985,0.653985,0.514844,0.680041,0.680041,0.574144
2,0.623004,0.623004,0.501672,0.749628,0.749628,0.600194
3,0.605531,0.605531,0.497201,0.757584,0.757584,0.606367
4,0.591160,0.591160,0.491743,0.788680,0.788680,0.611050
5,0.579259,0.579259,0.486992,0.791158,0.791158,0.614805
6,0.573181,0.573181,0.483149,0.807819,0.807819,0.619540
7,0.568490,0.568490,0.480307,0.807116,0.807116,0.619786
