epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.728670,0.728670,1.000000,1.670240,1.670240,0.000000,0.000000,1.670463,0.926010
1,0.655707,0.655707,1.000000,1.531487,1.531487,0.000000,0.000000,1.531723,0.873502
2,0.623605,0.623605,1.000000,1.489712,1.489712,0.000000,0.000000,1.489892,0.855318
3,0.608323,0.608323,1.000000,1.470982,1.470982,0.000000,0.000000,1.471034,0.845726
4,0.598549,0.598549,1.000000,1.465036,1.465036,0.000000,0.000000,1.464761,0.840958
5,0.593412,0.593412,1.000000,1.462440,1.462440,0.000000,0.000000,1.462144,0.838446
6,0.588248,0.588248,1.000000,1.460615,1.460615,0.000000,0.000000,1.461391,0.837053
7,0.584016,0.584016,1.000000,1.461244,1.461244,0.000000,0.000000,1.461223,0.835975
8,0.580954,0.580954,1.000000,1.462469,1.462469,0.000000,0.000000,1.461890,0.835418
9,0.576960,0.576960,1.000000,1.462749,1.462749,0.000000,0.000000,1.462640,0.834974
