epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.407884,0.407884,1.011336,0.982036,0.487923,0.487923,1.004300,0.673139,0.528311,0.471279
1,0.387853,0.387853,1.023571,0.934486,0.486593,0.486593,1.023461,0.726451,0.526477,0.475147
2,0.381419,0.381419,1.025492,0.887713,0.482721,0.482721,1.011253,0.665792,0.519683,0.472292
3,0.377715,0.377715,1.021341,0.840351,0.491274,0.491274,1.013500,0.660430,0.530859,0.481022
4,0.375264,0.375264,1.020748,0.789564,0.477244,0.477244,1.011287,0.568454,0.510221,0.467791
5,0.373336,0.373336,1.013039,0.741720,0.490700,0.490700,1.008027,0.559608,0.531987,0.478442
6,0.372004,0.372004,1.010554,0.697634,0.474879,0.474879,1.002582,0.506804,0.505796,0.462476
7,0.370864,0.370864,1.009199,0.657393,0.482551,0.482551,0.998674,0.467839,0.519017,0.471286
8,0.369933,0.369933,1.007149,0.619928,0.486646,0.486646,0.996671,0.426614,0.524623,0.474883
9,0.368941,0.368941,1.007823,0.584431,0.488845,0.488845,0.997564,0.417483,0.526504,0.477833
