loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.422331,0.436257,0.421662,25.22 M Ops,4.95 M Ops,1.81 M Ops,0.0768 M,0.4169 %,12.77 uJ,0.436257,0.421662,0.606579
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.422126,0.437154,0.421347,25.93 M Ops,4.90 M Ops,2.45 M Ops,0.0770 M,0.4273 %,15.69 uJ,0.437154,0.421347,0.605770
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.421470,0.439119,0.420865,25.93 M Ops,5.26 M Ops,2.45 M Ops,0.0770 M,0.4418 %,16.01 uJ,0.439119,0.420865,0.603998
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.420328,0.433278,0.420126,25.93 M Ops,5.19 M Ops,2.45 M Ops,0.0770 M,0.4396 %,15.95 uJ,0.433278,0.420126,0.609266
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.420081,0.431937,0.419317,25.93 M Ops,4.20 M Ops,2.45 M Ops,0.0769 M,0.4532 %,15.06 uJ,0.431937,0.419317,0.610475
