epoch,train_loss,train_ce,train_mse,val_loss,val_ce,val_mse,val_tot_acc,val_acc,val_f1,val_pre
0,0.683408,0.683408,1.000000,0.677133,0.677133,0.000000,0.721951,0.500000,0.419263,0.360976
1,0.643852,0.643852,1.000000,0.630145,0.630145,0.000000,0.736585,0.558677,0.545118,0.673684
2,0.584068,0.584068,1.000000,0.593335,0.593335,0.000000,0.717073,0.577525,0.580392,0.621246
3,0.550745,0.550745,1.000000,0.572785,0.572785,0.000000,0.736585,0.618006,0.627323,0.660151
4,0.528100,0.528100,1.000000,0.552220,0.552220,0.000000,0.736585,0.612613,0.621616,0.659664
5,0.510342,0.510342,1.000000,0.541618,0.541618,0.000000,0.746341,0.613976,0.623800,0.678254
6,0.495080,0.495080,1.000000,0.543962,0.543962,0.000000,0.756098,0.620733,0.632142,0.699549
7,0.495530,0.495530,1.000000,0.503020,0.503020,0.000000,0.765854,0.611309,0.620019,0.743012
8,0.478977,0.478977,1.000000,0.503804,0.503804,0.000000,0.780488,0.637625,0.653833,0.767265
9,0.462605,0.462605,1.000000,0.508832,0.508832,0.000000,0.780488,0.621444,0.632836,0.804367
10,0.455679,0.455679,1.000000,0.508156,0.508156,0.000000,0.746341,0.603189,0.610722,0.681128
11,0.438649,0.438649,1.000000,0.499526,0.499526,0.000000,0.770732,0.614687,0.624235,0.761487
12,0.417336,0.417336,1.000000,0.503545,0.503545,0.000000,0.736585,0.542496,0.512421,0.703231
13,0.402859,0.402859,1.000000,0.498415,0.498415,0.000000,0.760976,0.591750,0.591683,0.755952
14,0.386820,0.386820,1.000000,0.495494,0.495494,0.000000,0.775610,0.634246,0.649390,0.751667
15,0.371815,0.371815,1.000000,0.483893,0.483893,0.000000,0.775610,0.612672,0.620737,0.797403
16,0.358731,0.358731,1.000000,0.486279,0.486279,0.000000,0.765854,0.605915,0.612354,0.752830
17,0.347410,0.347410,1.000000,0.466134,0.466134,0.000000,0.775610,0.639640,0.655638,0.745110
18,0.335818,0.335818,1.000000,0.470347,0.470347,0.000000,0.790244,0.633594,0.649154,0.834819
19,0.326096,0.326096,1.000000,0.457675,0.457675,0.000000,0.790244,0.638988,0.656215,0.816892
20,0.314401,0.314401,1.000000,0.451314,0.451314,0.000000,0.780488,0.643018,0.660108,0.759239
21,0.307552,0.307552,1.000000,0.470667,0.470667,0.000000,0.785366,0.630216,0.644658,0.810838
22,0.300214,0.300214,1.000000,0.439255,0.439255,0.000000,0.780488,0.643018,0.660108,0.759239
23,0.296437,0.296437,1.000000,0.449713,0.449713,0.000000,0.760976,0.629505,0.642539,0.708095
24,0.285510,0.285510,1.000000,0.447072,0.447072,0.000000,0.785366,0.641003,0.658333,0.784161
25,0.277657,0.277657,1.000000,0.433683,0.433683,0.000000,0.775610,0.645033,0.661570,0.739714
26,0.271698,0.271698,1.000000,0.436023,0.436023,0.000000,0.790244,0.660562,0.680905,0.773305
27,0.265121,0.265121,1.000000,0.442496,0.442496,0.000000,0.775610,0.634246,0.649390,0.751667
28,0.259751,0.259751,1.000000,0.430884,0.430884,0.000000,0.780488,0.653805,0.671720,0.747143
29,0.255355,0.255355,1.000000,0.435249,0.435249,0.000000,0.775610,0.645033,0.661570,0.739714
30,0.250174,0.250174,1.000000,0.431197,0.431197,0.000000,0.770732,0.630868,0.645002,0.737215
31,0.245846,0.245846,1.000000,0.424973,0.424973,0.000000,0.785366,0.651790,0.670611,0.766438
32,0.242522,0.242522,1.000000,0.440251,0.440251,0.000000,0.780488,0.648412,0.666063,0.752623
33,0.242768,0.242768,1.000000,0.422066,0.422066,0.000000,0.790244,0.649775,0.669218,0.790861
34,0.239325,0.239325,1.000000,0.447270,0.447270,0.000000,0.775610,0.655820,0.672569,0.731589
35,0.238976,0.238976,1.000000,0.418016,0.418016,0.000000,0.780488,0.648412,0.666063,0.752623
36,0.240299,0.240299,1.000000,0.447204,0.447204,0.000000,0.775610,0.655820,0.672569,0.731589
37,0.238574,0.238574,1.000000,0.421120,0.421120,0.000000,0.770732,0.636261,0.651222,0.731941
38,0.233158,0.233158,1.000000,0.418376,0.418376,0.000000,0.795122,0.669334,0.690999,0.779878
39,0.231896,0.231896,1.000000,0.425307,0.425307,0.000000,0.790244,0.676743,0.696338,0.756450
40,0.229304,0.229304,1.000000,0.427814,0.427814,0.000000,0.775610,0.645033,0.661570,0.739714
41,0.228497,0.228497,1.000000,0.421563,0.421563,0.000000,0.775610,0.639640,0.655638,0.745110
42,0.226896,0.226896,1.000000,0.419383,0.419383,0.000000,0.780488,0.643018,0.660108,0.759239
43,0.226244,0.226244,1.000000,0.421088,0.421088,0.000000,0.775610,0.639640,0.655638,0.745110
44,0.225577,0.225577,1.000000,0.421675,0.421675,0.000000,0.780488,0.653805,0.671720,0.747143
45,0.225375,0.225375,1.000000,0.421204,0.421204,0.000000,0.780488,0.653805,0.671720,0.747143
46,0.225180,0.225180,1.000000,0.420635,0.420635,0.000000,0.775610,0.645033,0.661570,0.739714
47,0.225058,0.225058,1.000000,0.420110,0.420110,0.000000,0.775610,0.645033,0.661570,0.739714
48,0.224952,0.224952,1.000000,0.419487,0.419487,0.000000,0.775610,0.645033,0.661570,0.739714
49,0.224891,0.224891,1.000000,0.419808,0.419808,0.000000,0.775610,0.645033,0.661570,0.739714
