loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1
0.419808, 0.775610, 0.645033, 0.661570, 0.739714, 0.645033, 9578.79 M Ops, 388.29 M Ops, 2320.02 M Ops, 8.2196 M, 0.4590 %, 11021.57 uJ, 0.939189, 0.350877
