epoch,train_loss,train_ce,train_mse,val_loss,val_ce,val_mse,val_tot_acc,val_acc,val_f1,val_pre
0,0.484520,2.192700,0.057475,0.479277,2.183633,0.053188,0.210811,0.237778,0.146001,0.111808
1,0.459396,2.100756,0.049055,0.427452,1.949959,0.046825,0.821622,0.817116,0.796180,0.852328
2,0.412008,1.896428,0.040903,0.357276,1.638142,0.037060,0.856757,0.867431,0.829288,0.870453
3,0.353221,1.627250,0.034714,0.276365,1.258439,0.030846,0.856757,0.874883,0.831199,0.875526
4,0.293223,1.339886,0.031558,0.205596,0.915356,0.028156,0.859459,0.877409,0.836573,0.883938
5,0.244591,1.102482,0.030119,0.157251,0.679157,0.026774,0.878378,0.894876,0.861584,0.892831
6,0.210521,0.939647,0.028240,0.128914,0.539160,0.026352,0.916216,0.925987,0.910768,0.919102
7,0.188890,0.837237,0.026803,0.109466,0.442729,0.026150,0.948649,0.952351,0.942936,0.939637
8,0.172795,0.760022,0.025988,0.095779,0.375655,0.025810,0.975676,0.974574,0.972571,0.971910
9,0.159726,0.700792,0.024459,0.084335,0.321501,0.025044,0.981081,0.979321,0.978106,0.977686
10,0.148781,0.652310,0.022899,0.075690,0.281878,0.024143,0.975676,0.975533,0.973601,0.972715
11,0.140654,0.616576,0.021673,0.070498,0.258939,0.023388,0.975676,0.976587,0.974477,0.973011
12,0.134279,0.590657,0.020185,0.065422,0.234322,0.023197,0.981081,0.982539,0.979695,0.977375
13,0.129458,0.571140,0.019037,0.062652,0.223658,0.022401,0.983784,0.983802,0.982152,0.981070
14,0.125643,0.557015,0.017800,0.059817,0.210710,0.022094,0.983784,0.983549,0.980976,0.978813
15,0.122667,0.546851,0.016621,0.058803,0.206517,0.021874,0.981081,0.982287,0.979971,0.978150
16,0.120458,0.539162,0.015781,0.058924,0.210644,0.020994,0.983784,0.985064,0.982524,0.980295
17,0.118665,0.532725,0.015150,0.058874,0.213108,0.020316,0.978378,0.979112,0.976546,0.974368
18,0.116968,0.527985,0.014213,0.056807,0.204067,0.019992,0.978378,0.979112,0.976841,0.975064
19,0.115582,0.524216,0.013424,0.053527,0.188815,0.019705,0.981081,0.982287,0.979527,0.977366
20,0.114696,0.521313,0.013041,0.052760,0.186011,0.019448,0.983784,0.983549,0.981269,0.979588
21,0.113904,0.518975,0.012636,0.052981,0.187816,0.019273,0.981081,0.982287,0.979527,0.977366
22,0.113218,0.517108,0.012246,0.053870,0.192901,0.019113,0.981081,0.982287,0.979234,0.976591
23,0.112638,0.515601,0.011898,0.053603,0.190749,0.019317,0.981081,0.982287,0.979527,0.977366
24,0.112158,0.514306,0.011621,0.052983,0.188904,0.019003,0.983784,0.983549,0.980976,0.978813
25,0.111877,0.513593,0.011448,0.052957,0.188066,0.019179,0.981081,0.982287,0.979234,0.976591
26,0.111682,0.513121,0.011322,0.052715,0.187208,0.019092,0.981081,0.982287,0.979234,0.976591
27,0.111459,0.512801,0.011124,0.052334,0.185510,0.019040,0.983784,0.983549,0.980976,0.978813
28,0.111380,0.512665,0.011059,0.052548,0.186624,0.019029,0.983784,0.983549,0.980976,0.978813
29,0.111337,0.512559,0.011031,0.052611,0.186934,0.019030,0.983784,0.983549,0.980976,0.978813
0,0.485308,2.197075,0.057366,0.482549,2.199889,0.053214,0.121622,0.146212,0.114070,0.114236
1,0.458253,2.100834,0.047607,0.428867,1.965699,0.044659,0.770270,0.803463,0.751618,0.792136
2,0.405534,1.882047,0.036406,0.355065,1.643963,0.032840,0.832432,0.850577,0.797346,0.851097
3,0.340019,1.592477,0.026905,0.270235,1.250817,0.025090,0.840541,0.859255,0.809079,0.863384
4,0.274813,1.293067,0.020249,0.198323,0.908746,0.020718,0.862162,0.879595,0.842126,0.879436
5,0.224144,1.056321,0.016100,0.147840,0.671908,0.016823,0.891892,0.907250,0.881130,0.900942
6,0.190446,0.900618,0.012903,0.116362,0.528381,0.013358,0.935135,0.940894,0.928851,0.926823
7,0.167405,0.794282,0.010686,0.095369,0.430793,0.011513,0.962162,0.961601,0.956514,0.954125
8,0.151176,0.718883,0.009249,0.080653,0.361060,0.010551,0.975676,0.974321,0.971862,0.970115
9,0.138845,0.661969,0.008064,0.070488,0.314208,0.009559,0.981081,0.982943,0.980268,0.977885
