epoch,train_loss,train_ce,train_mse,train_distill,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,3.532158,3.262816,0.969570,0.172385,3.592517,3.260438,1.463970,0.185682,"tensor(0.0388, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.6562, 0.0000, 0.0000,
        0.3750, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0055, device='cuda:0')","tensor(0.0029, device='cuda:0')"
1,3.483154,3.232171,0.934268,0.157556,3.583462,3.260194,1.305511,0.192717,"tensor(0.0376, device='cuda:0')","tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        1., 0., 0., 0., 0., 0., 0., 0.], device='cuda:0')","tensor(0.0028, device='cuda:0')","tensor(0.0014, device='cuda:0')"
2,3.380398,3.169099,0.871827,0.124117,3.581831,3.280030,1.197146,0.182086,"tensor(0.0376, device='cuda:0')","tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        1., 0., 0., 0., 0., 0., 0., 0.], device='cuda:0')","tensor(0.0028, device='cuda:0')","tensor(0.0014, device='cuda:0')"
3,3.296180,3.112308,0.840926,0.099779,3.583148,3.307912,1.164193,0.158817,"tensor(0.0376, device='cuda:0')","tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        1., 0., 0., 0., 0., 0., 0., 0.], device='cuda:0')","tensor(0.0028, device='cuda:0')","tensor(0.0015, device='cuda:0')"
4,3.230880,3.058717,0.823829,0.089781,3.604278,3.327098,1.196796,0.157501,"tensor(0.0682, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        1.0000, 0.0000, 0.0000, 0.0000, 0.8667, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0102, device='cuda:0')","tensor(0.0055, device='cuda:0')"
5,3.159247,2.994438,0.817500,0.083059,3.584858,3.306532,1.267852,0.151541,"tensor(0.0718, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.9688, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0212, device='cuda:0')","tensor(0.0136, device='cuda:0')"
6,3.071183,2.909380,0.830903,0.078713,3.565352,3.293439,1.401315,0.131781,"tensor(0.0506, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.4062, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0239, device='cuda:0')","tensor(0.0347, device='cuda:0')"
7,2.962709,2.801439,0.860602,0.075210,3.550163,3.279328,1.538518,0.116983,"tensor(0.0624, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0345, 0.0000, 0.0000,
        0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.6875, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0321, device='cuda:0')","tensor(0.0672, device='cuda:0')"
8,2.829383,2.665262,0.907627,0.073358,3.555283,3.278704,1.595204,0.117059,"tensor(0.0365, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.0312, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0050, device='cuda:0')","tensor(0.0398, device='cuda:0')"
9,2.675428,2.505225,0.971682,0.073035,3.536710,3.251851,1.733563,0.111502,"tensor(0.0600, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.0000, 0.0500, 0.0000, 0.1379, 0.3939, 0.0000,
        0.0000, 0.0000, 0.0588, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0225, device='cuda:0')","tensor(0.0280, device='cuda:0')"
