epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.401558,0.401558,1.000000,0.338031,0.338031,0.000000,0.000000,0.239849,0.337662
1,0.378028,0.378028,1.000000,0.329070,0.329070,0.000000,0.000000,0.232119,0.328824
2,0.368530,0.368530,1.000000,0.325288,0.325288,0.000000,0.000000,0.228923,0.325457
3,0.364966,0.364966,1.000000,0.324129,0.324129,0.000000,0.000000,0.227726,0.324216
4,0.362277,0.362277,1.000000,0.323333,0.323333,0.000000,0.000000,0.226708,0.323161
5,0.361955,0.361955,1.000000,0.323216,0.323216,0.000000,0.000000,0.227725,0.323074
6,0.361638,0.361638,1.000000,0.321598,0.321598,0.000000,0.000000,0.225554,0.321666
7,0.358002,0.358002,1.000000,0.321345,0.321345,0.000000,0.000000,0.225153,0.321362
8,0.363557,0.363557,1.000000,0.321009,0.321009,0.000000,0.000000,0.225497,0.320759
9,0.357750,0.357750,1.000000,0.319779,0.319779,0.000000,0.000000,0.223806,0.320033
10,0.356888,0.356888,1.000000,0.319378,0.319378,0.000000,0.000000,0.223674,0.319585
11,0.356995,0.356995,1.000000,0.319968,0.319968,0.000000,0.000000,0.225219,0.320051
12,0.354744,0.354744,1.000000,0.317950,0.317950,0.000000,0.000000,0.221221,0.318226
13,0.369060,0.369060,1.000000,0.318403,0.318403,0.000000,0.000000,0.222001,0.318358
14,0.353519,0.353519,1.000000,0.318629,0.318629,0.000000,0.000000,0.222405,0.318515
