epoch,train_loss,train_ce,train_mse,val_loss,val_ce,val_mse,val_tot_acc,val_acc,val_f1,val_pre
0,1.390056,1.386707,0.033490,1.386604,1.383097,0.035079,0.250951,0.253788,0.107661,0.112984
1,1.387370,1.384218,0.031518,1.383257,1.380038,0.032186,0.247148,0.250000,0.099085,0.061787
2,1.380943,1.378286,0.026568,1.382897,1.379697,0.032004,0.262357,0.265152,0.128880,0.312741
3,1.375223,1.373085,0.021381,1.382820,1.379722,0.030983,0.292776,0.293706,0.215849,0.391262
4,1.369383,1.367576,0.018069,1.382814,1.380488,0.023264,0.300380,0.300466,0.216014,0.658937
5,1.363404,1.361674,0.017303,1.382649,1.380614,0.020352,0.273764,0.273660,0.182963,0.458726
6,1.358147,1.356354,0.017930,1.383940,1.381951,0.019894,0.281369,0.281119,0.192880,0.233652
7,1.352590,1.350795,0.017952,1.383269,1.381126,0.021423,0.269962,0.269872,0.174543,0.182243
8,1.345065,1.343271,0.017935,1.391519,1.389436,0.020834,0.277567,0.276690,0.187199,0.287891
9,1.342704,1.340937,0.017672,1.391288,1.389264,0.020238,0.285171,0.284674,0.204835,0.245779
10,1.332687,1.330898,0.017888,1.385834,1.383821,0.020133,0.269962,0.270047,0.178962,0.190781
11,1.326729,1.324938,0.017912,1.384741,1.382734,0.020067,0.277567,0.277564,0.182100,0.195425
12,1.315808,1.314074,0.017343,1.387919,1.386077,0.018430,0.277567,0.277506,0.191214,0.346658
13,1.308299,1.306572,0.017274,1.399496,1.397609,0.018862,0.281369,0.280944,0.197934,0.257697
14,1.303002,1.301218,0.017837,1.393656,1.391774,0.018818,0.277567,0.277214,0.193141,0.301093
15,1.290447,1.288694,0.017531,1.407223,1.405394,0.018288,0.277567,0.276573,0.186686,0.258143
16,1.276516,1.274801,0.017150,1.406625,1.404911,0.017143,0.273764,0.272902,0.196523,0.279647
17,1.265794,1.264114,0.016794,1.403078,1.401449,0.016290,0.273764,0.273077,0.205547,0.282470
18,1.252684,1.251033,0.016509,1.415302,1.413692,0.016104,0.273764,0.273019,0.211713,0.301726
19,1.243425,1.241786,0.016391,1.405121,1.403557,0.015634,0.277567,0.276981,0.214054,0.282953
20,1.237357,1.235710,0.016469,1.415285,1.413726,0.015594,0.273764,0.273077,0.205429,0.264286
21,1.230613,1.228988,0.016247,1.411227,1.409675,0.015525,0.292776,0.292075,0.242270,0.312487
22,1.221646,1.220025,0.016210,1.414898,1.413359,0.015386,0.285171,0.284615,0.234194,0.301619
23,1.217398,1.215768,0.016300,1.411452,1.409915,0.015366,0.281369,0.280828,0.242203,0.306242
24,1.213408,1.211776,0.016320,1.408549,1.407006,0.015426,0.273764,0.273193,0.227335,0.295184
25,1.211035,1.209396,0.016389,1.411178,1.409639,0.015390,0.269962,0.269406,0.229748,0.275670
26,1.208647,1.207013,0.016339,1.412039,1.410497,0.015421,0.266160,0.265618,0.221657,0.261881
27,1.207110,1.205475,0.016354,1.413293,1.411747,0.015463,0.273764,0.273193,0.232189,0.280056
28,1.206370,1.204738,0.016324,1.410096,1.408549,0.015468,0.273764,0.273193,0.232037,0.282116
29,1.206082,1.204448,0.016340,1.409574,1.408028,0.015467,0.273764,0.273193,0.232053,0.284821
