loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.435100,0.408927,0.429194,120.87 M Ops,17.08 M Ops,4.03 M Ops,0.5463 M,0.2450 %,33.90 uJ,0.551657,0.517497,0.738749
