epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,1.688385,0.389847,0.992922,0.113828,1.744836,0.539768,0.981979,0.104391,0.540002,0.501421
1,1.607924,0.313925,0.986749,0.095753,1.671240,0.467993,0.972738,0.089160,0.467950,0.463647
2,1.561101,0.289343,0.978394,0.085767,1.624736,0.433399,0.963845,0.082465,0.432569,0.443473
3,1.523966,0.272992,0.971461,0.081311,1.588535,0.413990,0.956498,0.078197,0.414376,0.433064
4,1.491750,0.262019,0.965226,0.078862,1.559590,0.403040,0.948376,0.076465,0.402511,0.425611
5,1.462252,0.253913,0.958933,0.077447,1.530627,0.391244,0.940345,0.075141,0.391829,0.418918
6,1.434532,0.247580,0.953200,0.076635,1.508585,0.389722,0.934159,0.074335,0.389699,0.418355
7,1.408117,0.242518,0.947878,0.076179,1.485774,0.385564,0.927358,0.074017,0.385433,0.415520
8,1.382632,0.238068,0.943009,0.076055,1.463992,0.382138,0.920777,0.073914,0.381824,0.413648
9,1.357793,0.233962,0.938289,0.076127,1.443123,0.379499,0.915422,0.073805,0.380279,0.413298
10,1.333363,0.229969,0.934140,0.076296,1.425326,0.380172,0.910566,0.074038,0.379855,0.413212
11,1.309523,0.226309,0.930369,0.076573,1.406237,0.378341,0.904953,0.074224,0.378855,0.412996
12,1.286230,0.222799,0.926464,0.077025,1.390152,0.379358,0.900677,0.074790,0.378785,0.412935
13,1.263585,0.219714,0.923172,0.077518,1.372152,0.377478,0.896465,0.075036,0.377559,0.412521
14,1.241062,0.216374,0.919867,0.078026,1.357720,0.378848,0.892986,0.075745,0.378658,0.413801
15,1.219477,0.213685,0.916696,0.078642,1.344852,0.381519,0.888625,0.076243,0.381522,0.416026
16,1.197994,0.210788,0.913725,0.079181,1.329757,0.380496,0.885467,0.076838,0.380938,0.415709
