epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.442790,0.442790,1.000000,0.401871,0.401871,0.000000,0.000000,0.631618,0.401648
1,0.417335,0.417335,1.000000,0.392956,0.392956,0.000000,0.000000,0.619570,0.392810
2,0.411619,0.411619,1.000000,0.389105,0.389105,0.000000,0.000000,0.608865,0.389741
3,0.408577,0.408577,1.000000,0.391091,0.391091,0.000000,0.000000,0.617471,0.389578
4,0.406248,0.406248,1.000000,0.390128,0.390128,0.000000,0.000000,0.614151,0.388980
5,0.404725,0.404725,1.000000,0.387973,0.387973,0.000000,0.000000,0.610536,0.388272
6,0.403318,0.403318,1.000000,0.387251,0.387251,0.000000,0.000000,0.607485,0.386878
7,0.402233,0.402233,1.000000,0.386875,0.386875,0.000000,0.000000,0.610246,0.386676
8,0.401516,0.401516,1.000000,0.385609,0.385609,0.000000,0.000000,0.605729,0.386100
9,0.400910,0.400910,1.000000,0.386506,0.386506,0.000000,0.000000,0.616520,0.387200
10,0.400189,0.400189,1.000000,0.385033,0.385033,0.000000,0.000000,0.610732,0.385614
11,0.399559,0.399559,1.000000,0.385131,0.385131,0.000000,0.000000,0.602154,0.385793
12,0.399223,0.399223,1.000000,0.387007,0.387007,0.000000,0.000000,0.611762,0.386279
13,0.398707,0.398707,1.000000,0.387475,0.387475,0.000000,0.000000,0.631326,0.387987
