loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8
0.172329, 0.989189, 0.990158, 0.988706, 0.987388, 0.990158, 3538.39 M Ops, 564.38 M Ops, 71.80 M Ops, 31.4766 M, 0.3683 %, 838.24 uJ, 1.000000, 1.000000, 0.988636, 0.977273, 1.000000, 1.000000, 1.000000, 0.980000, 0.965517
