epoch,train_loss,train_ce,train_mse,train_distill,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,2.400888,2.205231,0.132230,0.182434,2.388091,2.206782,0.132468,0.168062,0.051351,0.055817,0.019759,0.012156
1,2.380557,2.187282,0.119607,0.181314,2.333894,2.158085,0.111767,0.164632,0.151351,0.183502,0.094634,0.130925
2,2.324232,2.134383,0.104617,0.179387,2.241907,2.069831,0.104915,0.161585,0.605405,0.652840,0.603616,0.794126
3,2.235100,2.046114,0.105583,0.178428,2.115536,1.937698,0.118452,0.165992,0.924324,0.933073,0.920360,0.919717
4,2.099791,1.909712,0.120078,0.178071,1.920416,1.735886,0.140424,0.170488,0.918919,0.930785,0.914402,0.916169
5,1.890895,1.700222,0.139783,0.176695,1.626453,1.440615,0.162999,0.169538,0.910811,0.925728,0.907493,0.913950
6,1.622489,1.432946,0.156240,0.173920,1.286319,1.105245,0.172185,0.163856,0.921622,0.932048,0.917243,0.919935
7,1.360704,1.177119,0.168288,0.166756,0.979775,0.808010,0.179214,0.153844,0.945946,0.948520,0.942000,0.942104
8,1.151490,0.976301,0.181159,0.157073,0.740097,0.579467,0.185467,0.142084,0.967568,0.967351,0.964424,0.963087
9,0.999664,0.834056,0.190510,0.146557,0.577617,0.427136,0.190567,0.131425,0.975676,0.975627,0.973360,0.971732
10,0.889238,0.732421,0.195970,0.137221,0.476461,0.333716,0.195854,0.123161,0.972973,0.972106,0.970702,0.970329
11,0.809573,0.660034,0.197804,0.129759,0.408251,0.273509,0.196444,0.115098,0.970270,0.969581,0.968828,0.969113
12,0.754775,0.611393,0.199443,0.123438,0.364288,0.234336,0.199656,0.109986,0.975676,0.975938,0.974611,0.973940
13,0.717480,0.579636,0.196939,0.118150,0.339273,0.213694,0.200727,0.105506,0.972973,0.974675,0.972945,0.972038
14,0.691389,0.557480,0.195280,0.114381,0.320818,0.197742,0.201355,0.102940,0.972973,0.974675,0.972945,0.972038
15,0.672483,0.542108,0.192023,0.111173,0.306548,0.186883,0.197194,0.099945,0.972973,0.974675,0.972945,0.972038
16,0.659031,0.531437,0.188718,0.108723,0.295584,0.178014,0.195395,0.098031,0.975676,0.977849,0.975618,0.974034
17,0.649168,0.523587,0.186413,0.106940,0.289068,0.173258,0.194590,0.096351,0.972973,0.974675,0.972945,0.972038
18,0.641468,0.518092,0.184046,0.104971,0.286499,0.172954,0.193698,0.094176,0.975676,0.977849,0.975618,0.974034
19,0.635341,0.513273,0.180851,0.103983,0.278993,0.167104,0.193143,0.092575,0.981081,0.980375,0.979003,0.978062
20,0.630333,0.509815,0.178182,0.102700,0.274387,0.163705,0.189856,0.091696,0.981081,0.980375,0.979003,0.978062
21,0.626570,0.506936,0.175911,0.102043,0.264778,0.154829,0.190475,0.090902,0.981081,0.980375,0.979003,0.978062
22,0.622989,0.504695,0.172563,0.101038,0.265405,0.156222,0.189847,0.090198,0.981081,0.980375,0.979003,0.978062
23,0.620032,0.502775,0.171226,0.100134,0.265751,0.157415,0.188305,0.089506,0.978378,0.979112,0.977304,0.976009
24,0.617668,0.501320,0.169492,0.099399,0.264765,0.157398,0.186904,0.088677,0.983784,0.983549,0.981691,0.980285
25,0.615638,0.499891,0.168167,0.098930,0.265553,0.158498,0.186057,0.088449,0.981081,0.980375,0.979003,0.978062
26,0.614123,0.498958,0.167648,0.098400,0.267772,0.160566,0.187752,0.088431,0.981081,0.980375,0.978425,0.977127
27,0.612520,0.498075,0.165438,0.097901,0.266949,0.160663,0.185463,0.087740,0.978378,0.979112,0.976705,0.974992
28,0.610902,0.497240,0.163425,0.097319,0.258354,0.152778,0.185011,0.087075,0.981081,0.980375,0.978425,0.977127
29,0.609725,0.496382,0.162633,0.097079,0.256736,0.151535,0.183574,0.086843,0.981081,0.980375,0.978425,0.977127
30,0.608608,0.495716,0.162218,0.096670,0.264123,0.159382,0.184094,0.086332,0.978378,0.979112,0.976705,0.974992
31,0.607363,0.495097,0.160834,0.096183,0.265429,0.161000,0.184276,0.086001,0.975676,0.977849,0.974998,0.972939
32,0.606324,0.494597,0.159162,0.095811,0.261763,0.157816,0.183835,0.085563,0.978378,0.979112,0.976705,0.974992
33,0.605842,0.494229,0.159776,0.095635,0.261487,0.157791,0.183202,0.085375,0.978378,0.979112,0.976705,0.974992
34,0.604916,0.493870,0.158837,0.095163,0.260437,0.156955,0.182834,0.085199,0.975676,0.977849,0.974998,0.972939
35,0.604556,0.493628,0.158731,0.095055,0.261334,0.157886,0.182907,0.085158,0.975676,0.977849,0.974998,0.972939
36,0.604109,0.493408,0.158655,0.094836,0.260760,0.157356,0.183938,0.085010,0.975676,0.977849,0.974998,0.972939
37,0.603628,0.493182,0.157733,0.094673,0.259909,0.156794,0.182672,0.084847,0.975676,0.977849,0.974998,0.972939
38,0.603213,0.492994,0.156889,0.094530,0.260638,0.157762,0.183017,0.084575,0.975676,0.977849,0.974998,0.972939
39,0.602928,0.492853,0.156820,0.094393,0.260294,0.157434,0.183313,0.084529,0.978378,0.979112,0.976705,0.974992
40,0.602615,0.492723,0.156136,0.094278,0.259090,0.156225,0.183193,0.084546,0.978378,0.979112,0.976705,0.974992
41,0.602519,0.492633,0.156365,0.094249,0.261024,0.158229,0.182652,0.084530,0.975676,0.977849,0.974998,0.972939
42,0.602209,0.492522,0.155354,0.094152,0.260275,0.157628,0.183031,0.084344,0.975676,0.977849,0.974998,0.972939
43,0.601999,0.492441,0.155408,0.094017,0.260887,0.158184,0.183333,0.084370,0.975676,0.977849,0.974998,0.972939
44,0.602006,0.492391,0.155185,0.094096,0.260523,0.157923,0.182844,0.084316,0.975676,0.977849,0.974998,0.972939
45,0.601896,0.492368,0.155198,0.094008,0.260295,0.157820,0.182446,0.084231,0.975676,0.977849,0.974998,0.972939
46,0.601831,0.492323,0.155862,0.093922,0.260160,0.157574,0.183219,0.084264,0.975676,0.977849,0.974998,0.972939
47,0.601726,0.492321,0.155270,0.093878,0.260395,0.157849,0.182708,0.084275,0.975676,0.977849,0.974998,0.972939
48,0.601772,0.492318,0.154996,0.093954,0.260275,0.157763,0.182590,0.084253,0.975676,0.977849,0.974998,0.972939
49,0.601764,0.492302,0.155432,0.093919,0.259612,0.157119,0.182133,0.084279,0.975676,0.977849,0.974998,0.972939
