step,mae,mse
0,0.144437,0.051484
1,0.173630,0.073938
2,0.195717,0.093415
3,0.215062,0.113204
4,0.227771,0.128986
5,0.242703,0.148662
6,0.255705,0.165261
7,0.267346,0.182548
8,0.278259,0.196888
9,0.288788,0.209022
10,0.300012,0.225338
11,0.307936,0.237335
12,0.314564,0.247459
13,0.324229,0.261207
14,0.328893,0.271128
15,0.332689,0.280185
16,0.337146,0.289062
17,0.342652,0.297985
18,0.345875,0.305681
19,0.346725,0.308500
20,0.348915,0.313711
21,0.353466,0.321485
22,0.355679,0.325509
23,0.357074,0.327818
24,0.359675,0.331636
25,0.359763,0.333581
26,0.360029,0.334899
27,0.360202,0.336127
28,0.359309,0.336448
29,0.361596,0.339815
30,0.362046,0.341475
31,0.361083,0.343336
32,0.361691,0.343694
33,0.363439,0.345485
34,0.362024,0.344506
35,0.362490,0.345146
36,0.361912,0.345955
37,0.361944,0.346450
38,0.362174,0.347424
39,0.362316,0.347072
40,0.362418,0.347755
41,0.363322,0.348161
42,0.362418,0.347067
43,0.362299,0.347429
44,0.363037,0.350038
45,0.363291,0.349860
46,0.363206,0.349048
47,0.363803,0.348708
48,0.362742,0.347695
49,0.364402,0.348083
50,0.365770,0.349856
51,0.366226,0.351196
52,0.365340,0.350517
53,0.366840,0.349643
54,0.364668,0.348467
55,0.365703,0.348737
56,0.364469,0.348904
57,0.366075,0.349827
58,0.365175,0.348422
59,0.364360,0.349729
60,0.364798,0.350113
61,0.364876,0.350674
62,0.363677,0.349271
63,0.364357,0.349934
64,0.364740,0.350104
65,0.363333,0.348493
66,0.363561,0.348684
67,0.363517,0.348364
68,0.361713,0.347183
69,0.362566,0.349133
70,0.362225,0.346417
71,0.363309,0.347862
72,0.362958,0.347463
73,0.362421,0.347057
74,0.361464,0.346775
75,0.362777,0.346027
76,0.363036,0.346786
77,0.363217,0.348035
78,0.363218,0.348907
79,0.362863,0.346325
80,0.362342,0.346625
81,0.362124,0.345809
82,0.362306,0.344954
83,0.362655,0.345443
84,0.362329,0.342801
85,0.361988,0.341012
86,0.359897,0.339604
87,0.359715,0.337183
88,0.360154,0.338655
89,0.359201,0.336519
90,0.359974,0.333974
91,0.356861,0.331597
92,0.356572,0.331981
93,0.356465,0.331229
94,0.353801,0.328853
95,0.353571,0.329352
96,0.356385,0.333903
97,0.360576,0.338123
98,0.364487,0.346934
99,0.368877,0.353170
100,0.372018,0.359617
101,0.375994,0.364289
102,0.377846,0.368934
103,0.380343,0.373444
104,0.383978,0.378312
105,0.385998,0.382386
106,0.386634,0.383734
107,0.388367,0.386645
108,0.391145,0.391599
109,0.391866,0.392338
110,0.393575,0.396136
111,0.394415,0.399445
112,0.397381,0.404623
113,0.397424,0.405287
114,0.397880,0.407745
115,0.399691,0.410427
116,0.398774,0.410913
117,0.398631,0.412223
118,0.399163,0.413863
119,0.400563,0.415448
120,0.402038,0.417266
121,0.401326,0.417567
122,0.401362,0.419094
123,0.401768,0.421431
124,0.402809,0.421350
125,0.401353,0.420102
126,0.401506,0.420905
127,0.401904,0.421646
128,0.401939,0.421833
129,0.401486,0.422928
130,0.400879,0.423142
131,0.399895,0.421739
132,0.400346,0.422890
133,0.400492,0.422348
134,0.399540,0.422742
135,0.400356,0.422074
136,0.399116,0.422222
137,0.399742,0.420957
138,0.398796,0.421236
139,0.398479,0.419351
140,0.398090,0.419427
141,0.400068,0.423780
142,0.397580,0.419085
143,0.397704,0.418310
144,0.396756,0.416531
145,0.397349,0.415601
146,0.397293,0.416275
147,0.397378,0.414627
148,0.396749,0.414588
149,0.397883,0.415975
150,0.398842,0.416394
151,0.397793,0.413955
152,0.397021,0.413700
153,0.396403,0.413878
154,0.396714,0.415303
155,0.397395,0.413725
156,0.396716,0.413044
157,0.396898,0.413289
158,0.395482,0.411728
159,0.396933,0.413058
160,0.396563,0.411595
161,0.396261,0.411855
162,0.396753,0.412110
163,0.395854,0.411923
164,0.396039,0.411464
165,0.394189,0.410074
166,0.395274,0.410520
167,0.396173,0.410373
168,0.395810,0.409811
169,0.395289,0.410125
170,0.396452,0.411276
171,0.394894,0.409494
172,0.395429,0.409165
173,0.396314,0.410047
174,0.395770,0.411185
175,0.395399,0.409791
176,0.396527,0.409631
177,0.396487,0.408648
178,0.398019,0.409132
179,0.399910,0.411367
180,0.397777,0.408482
181,0.397332,0.405514
182,0.398209,0.406627
183,0.394352,0.401235
184,0.392794,0.398084
185,0.391344,0.397575
186,0.390976,0.396945
187,0.390438,0.393555
188,0.389737,0.392343
189,0.388474,0.392203
190,0.386856,0.389099
191,0.386995,0.385251
