loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.403749, 0.393025, 0.391991, 0.644110, 214.33 M Ops, 28.71 M Ops, 6.37 M Ops, 0.5629 M, 0.4728 %, 55.14 uJ
