epoch,train_loss,train_mse,train_mae,val_loss,val_mse,val_mae
0,0.676037,0.676037,0.599515,1.338912,1.338912,0.819796
1,0.557601,0.557601,0.538251,1.266273,1.266273,0.790633
2,0.531877,0.531877,0.526291,1.226258,1.226258,0.774316
3,0.517262,0.517262,0.519443,1.214963,1.214963,0.772752
4,0.512395,0.512395,0.518474,1.219549,1.219549,0.776059
5,0.505453,0.505453,0.515302,1.233176,1.233176,0.781131
6,0.499254,0.499254,0.512286,1.231749,1.231749,0.782930
