epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,1.253991,0.572097,0.681894,0.061507,1.252102,0.563873,0.688228,0.073425,0.653120,0.563834
1,1.211045,0.563899,0.647146,0.064747,1.204804,0.557198,0.647606,0.072442,0.643081,0.557179
2,1.168257,0.558973,0.609283,0.069045,1.164077,0.554027,0.610050,0.077630,0.638716,0.553911
3,1.132124,0.556351,0.575773,0.074217,1.129575,0.552245,0.577331,0.081749,0.636339,0.552169
4,1.100639,0.554983,0.545656,0.079517,1.098151,0.551250,0.546902,0.088634,0.635093,0.551125
5,1.073146,0.554830,0.518316,0.084672,1.070138,0.551127,0.519011,0.096271,0.636126,0.551221
6,1.047649,0.553727,0.493922,0.090734,1.044522,0.549809,0.494714,0.099956,0.633831,0.549863
7,1.023086,0.551445,0.471641,0.095215,1.020774,0.549047,0.471727,0.105953,0.632127,0.548909
8,1.003043,0.552095,0.450948,0.099998,1.001108,0.548332,0.452775,0.109149,0.631873,0.548545
9,0.982411,0.551705,0.430706,0.103759,0.981054,0.548656,0.432399,0.113923,0.632154,0.548396
10,0.962041,0.551092,0.410949,0.107707,0.959492,0.547097,0.412396,0.118012,0.629625,0.547240
11,0.940998,0.549516,0.391482,0.111998,0.939633,0.547041,0.392592,0.121857,0.629258,0.546747
12,0.922188,0.549833,0.372356,0.115386,0.917808,0.546173,0.371635,0.126174,0.628495,0.546308
13,0.902339,0.549034,0.353305,0.119135,0.899674,0.546192,0.353481,0.130478,0.628753,0.546325
14,0.883534,0.548912,0.334623,0.123187,0.879076,0.545101,0.333975,0.133977,0.626088,0.545118
15,0.865377,0.549263,0.316114,0.127577,0.859405,0.545429,0.313976,0.139582,0.626585,0.545192
16,0.845042,0.546978,0.298064,0.131949,0.839009,0.544114,0.294895,0.144304,0.625071,0.544270
17,0.828082,0.547479,0.280602,0.135828,0.821904,0.544678,0.277226,0.149425,0.625842,0.544566
18,0.810826,0.547033,0.263793,0.140161,0.802508,0.543917,0.258591,0.154644,0.624869,0.543955
19,0.794440,0.546738,0.247701,0.143996,0.786661,0.543405,0.243256,0.159124,0.623762,0.543390
20,0.779122,0.547061,0.232060,0.148025,0.771382,0.543250,0.228132,0.160981,0.623558,0.543301
21,0.765068,0.547455,0.217613,0.151925,0.756657,0.542991,0.213666,0.165334,0.623735,0.543176
22,0.750539,0.546749,0.203790,0.155372,0.743665,0.542966,0.200699,0.170446,0.623347,0.542835
23,0.736661,0.545675,0.190985,0.159308,0.729785,0.542990,0.186795,0.174642,0.624280,0.543091
24,0.724847,0.545792,0.179055,0.162557,0.719221,0.543220,0.176001,0.176838,0.624168,0.543079
