epoch,train_loss,train_ce,train_mse,train_distill,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,2.370869,2.214559,0.060717,0.150238,2.363629,2.218285,0.058295,0.139514,"tensor(0.1054, device='cuda:0')","tensor([0.0645, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.9250, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0295, device='cuda:0')","tensor(0.0209, device='cuda:0')"
1,2.348569,2.193687,0.058318,0.149050,2.321118,2.170327,0.055183,0.145273,"tensor(0.1378, device='cuda:0')","tensor([0.4194, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.9500, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0567, device='cuda:0')","tensor(0.0386, device='cuda:0')"
2,2.287405,2.135953,0.057663,0.145686,2.231762,2.082677,0.059076,0.143177,"tensor(0.4324, device='cuda:0')","tensor([0.9355, 0.4571, 0.2614, 0.5000, 0.7931, 0.2500, 1.0000, 0.0200, 0.0000],
       device='cuda:0')","tensor(0.4260, device='cuda:0')","tensor(0.6849, device='cuda:0')"
3,2.191049,2.044749,0.066638,0.139636,2.100650,1.955592,0.071497,0.137908,"tensor(0.8486, device='cuda:0')","tensor([1.0000, 0.8571, 0.9318, 0.9545, 1.0000, 1.0000, 1.0000, 0.5000, 0.3793],
       device='cuda:0')","tensor(0.8305, device='cuda:0')","tensor(0.8723, device='cuda:0')"
4,2.056172,1.914991,0.091221,0.132059,1.924508,1.783355,0.096527,0.131500,"tensor(0.8811, device='cuda:0')","tensor([1.0000, 0.9429, 0.9886, 0.9545, 1.0000, 1.0000, 0.9750, 0.5000, 0.5517],
       device='cuda:0')","tensor(0.8651, device='cuda:0')","tensor(0.8837, device='cuda:0')"
5,1.872998,1.733811,0.118374,0.127350,1.698432,1.559227,0.114837,0.127722,"tensor(0.8757, device='cuda:0')","tensor([0.9355, 0.9429, 1.0000, 0.9318, 1.0000, 1.0000, 0.9750, 0.4600, 0.6207],
       device='cuda:0')","tensor(0.8631, device='cuda:0')","tensor(0.8856, device='cuda:0')"
6,1.644355,1.504403,0.130079,0.126944,1.433951,1.297108,0.128394,0.124003,"tensor(0.8892, device='cuda:0')","tensor([0.9032, 0.9429, 1.0000, 0.9318, 1.0000, 1.0000, 0.9750, 0.5200, 0.7241],
       device='cuda:0')","tensor(0.8807, device='cuda:0')","tensor(0.8957, device='cuda:0')"
7,1.401703,1.263716,0.136411,0.124346,1.135803,1.001819,0.136103,0.120373,"tensor(0.9108, device='cuda:0')","tensor([0.9032, 0.9429, 0.9886, 0.9318, 1.0000, 1.0000, 0.9750, 0.6200, 0.8621],
       device='cuda:0')","tensor(0.9051, device='cuda:0')","tensor(0.9092, device='cuda:0')"
8,1.183686,1.048623,0.138093,0.121254,0.891531,0.759845,0.138498,0.117837,"tensor(0.9189, device='cuda:0')","tensor([0.9032, 0.9429, 0.9886, 0.9545, 1.0000, 1.0000, 0.9750, 0.6400, 0.8966],
       device='cuda:0')","tensor(0.9131, device='cuda:0')","tensor(0.9169, device='cuda:0')"
9,1.015090,0.884250,0.138174,0.117023,0.699840,0.571103,0.135394,0.115198,"tensor(0.9378, device='cuda:0')","tensor([0.9032, 0.9143, 0.9886, 0.9318, 1.0000, 1.0000, 0.9750, 0.8000, 0.9310],
       device='cuda:0')","tensor(0.9339, device='cuda:0')","tensor(0.9366, device='cuda:0')"
10,0.885733,0.758744,0.134421,0.113546,0.558066,0.433800,0.135340,0.110732,"tensor(0.9595, device='cuda:0')","tensor([0.9677, 0.9143, 0.9886, 0.9545, 1.0000, 1.0000, 0.9750, 0.9000, 0.9310],
       device='cuda:0')","tensor(0.9591, device='cuda:0')","tensor(0.9597, device='cuda:0')"
11,0.793515,0.670301,0.133155,0.109899,0.471209,0.350460,0.131703,0.107579,"tensor(0.9757, device='cuda:0')","tensor([0.9677, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 0.9750, 0.9800, 0.9655],
       device='cuda:0')","tensor(0.9740, device='cuda:0')","tensor(0.9727, device='cuda:0')"
12,0.734813,0.615421,0.127276,0.106665,0.409048,0.291690,0.128677,0.104491,"tensor(0.9676, device='cuda:0')","tensor([0.9677, 0.8857, 0.9773, 0.9545, 1.0000, 1.0000, 0.9750, 0.9800, 0.9655],
       device='cuda:0')","tensor(0.9665, device='cuda:0')","tensor(0.9667, device='cuda:0')"
13,0.693673,0.577377,0.123685,0.103927,0.372312,0.258257,0.125125,0.101542,"tensor(0.9757, device='cuda:0')","tensor([1.0000, 0.9143, 1.0000, 0.9545, 1.0000, 1.0000, 0.9750, 0.9400, 1.0000],
       device='cuda:0')","tensor(0.9766, device='cuda:0')","tensor(0.9782, device='cuda:0')"
