loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1
0.945062, 0.548808, 0.548808, 0.536687, 0.554513, 0.548808, 1482.92 M Ops, 38.66 M Ops, 531.60 M Ops, 9.4587 M, 0.5231 %, 2480.16 uJ, 0.710556, 0.387060
