snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
None,0.387395,0.365486,0.383990,167.42 M Ops,10.74 M Ops,66.25 M Ops,0.3871 M,0.4327 %,314.43 uJ,0.365486,0.383990,0.764954
