loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.295861,0.492980,0.295760,71322.96 M Ops,10095.42 M Ops,762.64 M Ops,3.1540 M,0.4475 %,12594.03 uJ,0.512771,0.306294,0.667012
