loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.327149,0.282550,0.328416,45.62 M Ops,7.05 M Ops,2.84 M Ops,0.0797 M,0.3848 %,19.43 uJ,0.282550,0.328416,0.816491
