loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1
0.474156, 0.741463, 0.642959, 0.651863, 0.670243, 0.642959, 3572.54 M Ops, 57.57 M Ops, 1741.28 M Ops, 3.6434 M, 0.4692 %, 8061.72 uJ, 0.864865, 0.421053
