epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,1.231069,0.579807,0.651261,0.066536,1.250995,0.587080,0.663915,0.089601,0.675671,0.586930
1,1.166902,0.558640,0.608262,0.069080,1.185518,0.569085,0.616433,0.091757,0.645634,0.569008
2,1.116799,0.548032,0.568767,0.075971,1.136756,0.564450,0.572306,0.098343,0.640447,0.564379
3,1.075905,0.542842,0.533064,0.079929,1.092978,0.560292,0.532686,0.103275,0.634269,0.560217
4,1.039463,0.539338,0.500125,0.084418,1.054142,0.558296,0.495846,0.107793,0.632441,0.558217
5,1.006931,0.536642,0.470289,0.088873,1.020443,0.556552,0.463891,0.112811,0.630014,0.556531
6,0.978176,0.534738,0.443439,0.093148,0.990305,0.556705,0.433601,0.117534,0.633141,0.556749
7,0.953196,0.533407,0.419789,0.097491,0.963529,0.555189,0.408340,0.121395,0.630599,0.555182
8,0.930422,0.531534,0.398888,0.101473,0.941393,0.555020,0.386372,0.126045,0.633268,0.555195
9,0.910757,0.530014,0.380743,0.105804,0.922365,0.554298,0.368067,0.129527,0.629947,0.554042
10,0.893859,0.529177,0.364683,0.109337,0.902284,0.553024,0.349260,0.134266,0.629961,0.553148
11,0.877589,0.527535,0.350054,0.113307,0.885892,0.553604,0.332288,0.138517,0.631195,0.553456
12,0.862359,0.526652,0.335707,0.116646,0.870654,0.551996,0.318658,0.141463,0.629226,0.552237
13,0.848798,0.526637,0.322161,0.118713,0.852978,0.549574,0.303404,0.145735,0.623903,0.549691
14,0.833201,0.525013,0.308189,0.122013,0.840999,0.551529,0.289470,0.146281,0.628312,0.551571
15,0.818713,0.524270,0.294444,0.123040,0.824617,0.551439,0.273178,0.148636,0.628291,0.551101
