loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.288287, 0.283058, 0.329785, 0.816161, 7.93 M Ops, 1.46 M Ops, 0.79 M Ops, 0.0399 M, 0.3977 %, 4.93 uJ
